total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,episode_id,policy_name,scenario_name,per_uav_served_packets_uav_1,per_iot_delivered_packets_iot_5,per_iot_delivered_packets_iot_6,per_iot_delivered_packets_iot_7,per_iot_delivered_packets_iot_8,per_iot_delivered_packets_iot_9,per_iot_delivered_packets_iot_10,per_iot_delivered_packets_iot_11,per_iot_delivered_packets_iot_12,per_iot_delivered_packets_iot_13,per_iot_delivered_packets_iot_14
-5562.558254833995,6.0,0.03,0.002529510961214165,0.9131534569983136,19.049,634.9666666666667,0.07912907021483141,17.82548339959391,58.0,75.8254833995939,0.9849624060150376,113.0,0.1799999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.9849624060150376,2.0,4.0,208.0,116.0,0.009615384615384616,0.034482758620689655,0.0,134.0,0.0,208.0,58.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,greedy_sinr,scenario_3b_mobile_chase_uav,0.0,0.0,0.0,0.0,2.0,4.0,,,,,
-4770.038420207403,100.0,0.5,0.04106776180698152,0.8767967145790554,19.164000000000033,38.32800000000007,1.2326135676984857,17.12842712474618,64.0,81.12842712474618,0.6830985915492958,0.0,0.20584602717167558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.6830985915492958,80.0,20.0,220.0,128.0,0.36363636363636365,0.15625,2.0,114.0,2.0,220.0,64.0,0.0,0.0,0.0,100.0,0.0,0.0,9.0,0.0,68.0,1,greedy_sinr,scenario_3b_mobile_chase_uav,0.0,8.0,0.0,2.0,7.0,6.0,,,,,
-4719.572352926952,79.0,0.395,0.03322119428090833,0.8826745164003365,19.0955,48.34303797468355,1.1007407939691032,15.769848480983478,56.0,71.76984848098348,0.7637795275590551,0.0,0.38500925354719306,1.0,1.0,0.0025,0.0,0.0,0.0,1.0,0.0,194.0,0.7637795275590551,41.0,38.0,198.0,112.0,0.20707070707070707,0.3392857142857143,2.0,143.0,2.0,198.0,57.0,0.0,0.0,0.0,79.0,28.0,14.0,2.0,0.0,0.0,2,greedy_sinr,scenario_3b_mobile_chase_uav,0.0,0.0,21.0,14.0,0.0,0.0,,,,,
-4946.793000000009,6.0,0.03,0.002514668901927913,0.9136630343671417,19.0915,636.3833333333333,0.029140359397765905,19.900000000000013,186.0,205.9,0.9838709677419355,0.0,0.1799999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.9838709677419355,0.0,6.0,0.0,372.0,0.0,0.016129032258064516,191.04648630489947,2.0,212.0,0.0,186.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0,htt_only,scenario_3b_mobile_chase_uav,2.0,4.0,0.0,0.0,0.0,0.0,,,,,
-5028.909999999991,8.0,0.04,0.003290826820238585,0.9144385026737968,19.153500000000005,478.8375000000001,0.04081632653061224,20.000000000000014,176.0,196.0,0.9772727272727273,0.0,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.9772727272727273,0.0,8.0,0.0,352.0,0.0,0.022727272727272728,186.6516226928594,0.0,224.0,0.0,176.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,htt_only,scenario_3b_mobile_chase_uav,0.0,0.0,0.0,0.0,8.0,0.0,,,,,
-4949.959999999994,20.0,0.1,0.00829531314807134,0.9087515553712152,19.24700000000001,192.47000000000008,0.0970873786407767,20.000000000000014,186.0,206.0,0.946236559139785,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.946236559139785,0.0,20.0,0.0,372.0,0.0,0.053763440860215055,199.4384120346261,0.0,214.0,0.0,186.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,htt_only,scenario_3b_mobile_chase_uav,0.0,0.0,20.0,0.0,0.0,0.0,,,,,
-5030.849999999994,2.0,0.01,0.0008312551953449709,0.9160432252701579,19.059,1905.9,0.1818181818181822,10.999999999999977,0.0,10.999999999999977,0.990909090909091,0.0,0.0999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.990909090909091,2.0,0.0,220.0,0.0,0.00909090909090909,0.0,0.0,180.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,backscatter_only,scenario_3b_mobile_chase_uav,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
-5094.441000000002,3.0,0.015,0.0012320328542094457,0.9166324435318275,19.194000000000003,1279.6000000000001,0.2654867256637174,11.299999999999976,0.0,11.299999999999976,0.9866071428571429,0.0,0.17999999999999639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.9866071428571429,3.0,0.0,224.0,0.0,0.013392857142857142,0.0,2.0,174.0,2.0,224.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,backscatter_only,scenario_3b_mobile_chase_uav,1.0,0.0,0.0,0.0,2.0,0.0,,,,,
-4949.422999999994,4.0,0.02,0.0016827934371055953,0.9141775347076146,19.160000000000004,958.0000000000001,0.38834951456310757,10.29999999999998,0.0,10.29999999999998,0.9803921568627451,0.0,0.09999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.9803921568627451,4.0,0.0,204.0,0.0,0.0196078431372549,0.0,2.0,194.0,2.0,204.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,backscatter_only,scenario_3b_mobile_chase_uav,0.0,0.0,4.0,0.0,0.0,0.0,,,,,
-6883.062657287145,29.0,0.145,0.008091517857142858,0.908203125,19.06266666666668,131.46666666666675,0.48760415022043496,52.47447327281719,7.0,59.47447327281719,0.25,0.0,0.6161172161172157,0.0,2.0,0.005,2.0,0.005,0.0,0.0,0.0,7.0,0.25,24.0,5.0,30.0,7.0,0.8,0.7142857142857143,38.30460314436071,93.0,34.0,26.0,4.0,131.0,112.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0,random,scenario_4_backscatter_types_calibrated,29.0,2.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,1.0
-6873.238611043385,31.0,0.155,0.008676182479708928,0.9079205149734118,19.192666666666675,123.82365591397854,0.42145693107627075,53.55437226013955,20.0,73.55437226013956,0.47368421052631576,0.0,0.31252032520325196,1.0,3.0,0.0075,3.0,0.0075,0.0,0.0,0.0,18.0,0.47368421052631576,16.0,15.0,38.0,23.0,0.42105263157894735,0.6521739130434783,48.50423651145176,95.0,47.0,27.0,13.0,109.0,109.0,0.0,31.0,0.0,2.0,0.0,0.0,4.0,1,random,scenario_4_backscatter_types_calibrated,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,1.0,10.0,0.0
-6909.3951904794285,33.0,0.165,0.009161576901721266,0.9075513603553581,19.071000000000005,115.5818181818182,0.49569644301666604,50.57300141024108,16.0,66.57300141024109,0.3055555555555556,0.0,0.45093167701863335,0.0,1.0,0.0025,1.0,0.0025,0.0,0.0,0.0,11.0,0.3055555555555556,20.0,13.0,28.0,20.0,0.7142857142857143,0.65,23.5,131.0,21.0,26.0,11.0,101.0,110.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,2,random,scenario_4_backscatter_types_calibrated,31.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,2.0,4.0
-6696.9281428378035,161.0,0.805,0.04474708171206226,0.8724291272929405,18.982999999999997,23.581366459627326,9.938271604938295,16.19999999999996,0.0,16.19999999999996,0.5030864197530864,0.0,0.07006149064125955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.5030864197530864,161.0,0.0,324.0,0.0,0.49691358024691357,0.0,0.0,76.0,0.0,324.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,4.0,0.0,0.0,0,greedy_nearest,scenario_4_backscatter_types_calibrated,4.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0
-6339.948814842404,271.0,1.355,0.07565605806811837,0.8458961474036851,18.10166666666663,13.359163591635891,15.354107648725245,15.649999999999961,2.0,17.649999999999963,0.4887459807073955,0.0,0.08203452686136198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.4887459807073955,271.0,0.0,433.0,2.0,0.625866050808314,0.0,2.5,87.0,2.0,310.0,1.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,1,greedy_nearest,scenario_4_backscatter_types_calibrated,3.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,243.0,0.0
-6790.330225208248,154.0,0.77,0.04233095107201759,0.8757559098405717,18.96800000000004,24.633766233766284,9.871794871794897,15.59999999999996,0.0,15.59999999999996,0.5,0.0,0.0702384125573819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.5,154.0,0.0,312.0,0.0,0.4935897435897436,0.0,0.0,88.0,0.0,312.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2,greedy_nearest,scenario_4_backscatter_types_calibrated,3.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0
-7327.370526462057,10.0,0.05,0.002794076557697681,0.9133836267113719,19.092333333333336,381.8466666666667,0.17350407504372298,20.635533905932775,37.0,57.635533905932775,0.9707602339181286,10.0,0.19607843137254863,1.0,1.0,0.0025,0.0,0.0,0.0,1.0,0.0,332.0,0.9707602339181286,10.0,0.0,363.0,64.0,0.027548209366391185,0.0,0.0,57.0,0.0,310.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,greedy_sinr,scenario_4_backscatter_types_calibrated,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0
-6728.576829899802,184.0,0.92,0.05077262693156733,0.8664459161147903,18.599666666666675,20.217028985507255,3.2932817565176773,19.871320343559663,36.0,55.87132034355966,0.6402266288951841,0.0,0.18416013925152305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.6402266288951841,160.0,24.0,465.0,66.0,0.34408602150537637,0.36363636363636365,2.5,45.0,2.0,320.0,33.0,0.0,0.0,0.0,175.0,10.0,8.0,0.0,0.0,0.0,1,greedy_sinr,scenario_4_backscatter_types_calibrated,9.0,0.0,3.0,0.0,11.0,14.0,0.0,1.0,34.0,103.0,0.0
-6703.626489156674,181.0,0.905,0.049931034482758624,0.8681379310344828,18.84966666666667,20.82836095764273,3.4330503455189825,18.722792206135793,34.0,52.72279220613579,0.5157593123209169,0.0,0.15197736181662144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.5157593123209169,153.0,28.0,318.0,61.0,0.4811320754716981,0.45901639344262296,0.0,51.0,0.0,318.0,31.0,0.0,0.0,0.0,178.0,6.0,2.0,0.0,2.0,0.0,2,greedy_sinr,scenario_4_backscatter_types_calibrated,3.0,0.0,107.0,2.0,0.0,0.0,0.0,53.0,8.0,0.0,1.0
-6848.799593646412,41.0,0.205,0.011516853932584269,0.9042134831460674,19.060000000000002,92.97560975609758,0.16936351019595514,20.082842712474637,222.0,242.08284271247464,0.4625,0.0,0.13076623881758068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.4625,0.0,41.0,0.0,90.0,0.0,0.45555555555555555,220.78232374038,4.0,316.0,0.0,80.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0,htt_only,scenario_4_backscatter_types_calibrated,5.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,8.0,0.0,0.0
-6786.906666666665,88.0,0.44,0.02448525319977741,0.8920422927100723,19.143333333333345,43.507575757575786,0.38427947598253276,20.000000000000014,209.0,229.0,0.5,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.5,0.0,88.0,0.0,138.0,0.0,0.6376811594202898,214.84455023588555,0.0,312.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1,htt_only,scenario_4_backscatter_types_calibrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0
-6990.53191622159,44.0,0.22,0.0121012101210121,0.9053905390539054,19.066666666666677,86.66666666666671,0.20009095043201455,19.900000000000013,200.0,219.9,0.47297297297297297,0.0,0.12107567229518448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.47297297297297297,0.0,44.0,0.0,85.0,0.0,0.5176470588235295,198.51127912328258,2.0,324.0,0.0,74.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,2,htt_only,scenario_4_backscatter_types_calibrated,3.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0
-6696.9281428378035,161.0,0.805,0.04474708171206226,0.8724291272929405,18.982999999999997,23.581366459627326,9.938271604938295,16.19999999999996,0.0,16.19999999999996,0.5030864197530864,0.0,0.07006149064125955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.5030864197530864,161.0,0.0,324.0,0.0,0.49691358024691357,0.0,0.0,76.0,0.0,324.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,4.0,0.0,0.0,0,backscatter_only,scenario_4_backscatter_types_calibrated,4.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0
-6431.059778546306,259.0,1.295,0.07164591977869986,0.8492392807745505,18.036666666666672,13.927927927927934,16.289308176100672,15.89999999999996,0.0,15.89999999999996,0.48417721518987344,0.0,0.09639113410209434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.48417721518987344,259.0,0.0,420.0,0.0,0.6166666666666667,0.0,2.5,82.0,2.0,316.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,1,backscatter_only,scenario_4_backscatter_types_calibrated,5.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,0.0,211.0,0.0
-6790.330225208248,154.0,0.77,0.04233095107201759,0.8757559098405717,18.96800000000004,24.633766233766284,9.871794871794897,15.59999999999996,0.0,15.59999999999996,0.5,0.0,0.0702384125573819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.5,154.0,0.0,312.0,0.0,0.4935897435897436,0.0,0.0,88.0,0.0,312.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2,backscatter_only,scenario_4_backscatter_types_calibrated,3.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,3.0
