episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
265,200,-2092.8283917745593,0.0,0.6059544658493871,1.0,1.0,0.050000000000000044,100000,8.193572227954865,-343.9393231201172,135.0,75.0,16.0,0.0425,0.0,0.0
266,200,-2171.483452937833,10.0,0.6272285251215559,0.90625,0.15873015873015847,0.050000000000000044,100000,8.039470505714416,-348.99867507934573,125.0,75.0,25.0,0.02,0.0875,0.07142857142857142
267,200,-2464.1854700665704,9.0,0.6120033812341504,0.8809523809523809,0.21599999999999941,0.050000000000000044,100000,7.971164807081222,-351.95213973999023,92.0,37.0,7.0,0.0075,0.08771929824561403,0.2857142857142857
268,200,-2088.950546096108,42.0,0.5937241948802643,0.7070707070707071,0.1333333333333333,0.050000000000000044,100000,7.657168476581574,-353.0640672302246,48.0,77.0,24.0,0.0375,0.30973451327433627,0.16666666666666666
269,200,-2105.758292235054,6.0,0.609254498714653,0.8717948717948718,0.1199999999999996,0.050000000000000044,100000,8.459146863222122,-352.9834936523437,86.0,34.0,20.0,0.065,0.13793103448275862,0.08
270,200,-2072.5106553694177,33.0,0.5944584382871536,0.6666666666666666,0.121608040201005,0.050000000000000044,100000,7.462463176250457,-351.54033813476565,44.0,62.0,6.0,0.0175,0.36666666666666664,0.0
271,200,-2012.2017227270017,6.0,0.6177703269069572,0.9552238805970149,0.06666666666666654,0.050000000000000044,100000,8.19384784936905,-358.9565980529785,48.0,62.0,10.0,0.035,0.07142857142857142,0.0
272,200,-2006.4747835393898,16.0,0.6155115511551155,0.7391304347826086,0.4266666666666659,0.050000000000000044,100000,8.054961562156677,-359.55152008056643,79.0,32.0,15.0,0.0275,0.17391304347826086,0.2857142857142857
273,200,-2081.06702885955,0.0,0.6290189612530915,1.0,1.0,0.050000000000000044,100000,7.667153254747391,-360.09514724731446,70.0,17.0,11.0,0.0175,0.0,0.0
274,200,-1928.1569383113306,0.0,0.6017699115044248,1.0,1.0,0.050000000000000044,100000,7.973059480190277,-357.267349395752,38.0,32.0,5.0,0.0275,0.0,0.0
275,200,-1965.912049667708,35.0,0.5951585976627712,0.775,0.20994001713796054,0.050000000000000044,100000,8.461852362155915,-358.79320220947267,106.0,57.0,27.0,0.0325,0.25842696629213485,0.2857142857142857
276,200,-2180.0280837916634,14.0,0.6110645431684828,0.9,0.3111111111111106,0.050000000000000044,100000,8.548698048591614,-368.6429574584961,106.0,117.0,23.0,0.08,0.06060606060606061,0.1875
277,200,-2259.9238707339473,23.0,0.6207729468599034,0.7910447761194029,0.1865961199294532,0.050000000000000044,100000,8.284140045642852,-370.6636610412598,56.0,60.0,13.0,0.015,0.1958762886597938,0.2
278,200,-1896.5210621112935,39.0,0.5855932203389831,0.5645161290322581,0.2541353383458646,0.050000000000000044,100000,8.169334514141083,-368.93870819091796,61.0,50.0,17.0,0.02,0.3181818181818182,0.6206896551724138
279,200,-1978.1912451009025,24.0,0.6023489932885906,0.47058823529411764,0.23703703703703694,0.050000000000000044,100000,8.284753198623656,-368.8522787475586,132.0,21.0,17.0,0.02,0.6153846153846154,0.2857142857142857
280,200,-2147.306626179091,12.0,0.60580204778157,0.9285714285714286,0.11999999999999991,0.050000000000000044,100000,8.340527985095978,-367.89543655395505,89.0,75.0,13.0,0.015,0.07518796992481203,0.1
281,200,-2277.7593543385406,12.0,0.6039689387402933,0.835820895522388,0.09230769230769226,0.050000000000000044,100000,8.646039867401123,-373.907336730957,10.0,62.0,11.0,0.015,0.14925373134328357,0.1
282,200,-1914.4047116289391,75.0,0.5682565789473685,0.695364238410596,0.22468544038346316,0.050000000000000044,100000,7.9084411716461185,-373.4009111022949,94.0,118.0,37.0,0.03,0.3617021276595745,0.3582089552238806
283,200,-1918.8631442733213,69.0,0.572959604286892,0.6666666666666666,0.3491749174917491,0.050000000000000044,100000,7.901315665245056,-375.93764785766604,62.0,124.0,24.0,0.04,0.3904109589041096,0.27906976744186046
284,200,-1968.174720156785,24.0,0.601010101010101,0.8125,0.14117647058823526,0.050000000000000044,100000,7.947647788524628,-374.8384027099609,47.0,56.0,12.0,0.0125,0.17582417582417584,0.3333333333333333
285,200,-1779.4234595930575,36.0,0.5702917771883289,0.6349206349206349,0.13801916932907346,0.050000000000000044,100000,7.834708462953568,-373.022399597168,53.0,47.0,19.0,0.01,0.33766233766233766,0.3125
286,200,-1948.041735362854,28.0,0.5938566552901023,0.5714285714285714,0.24197530864197525,0.050000000000000044,100000,7.838558911085129,-376.87004653930666,22.0,28.0,20.0,0.0175,0.375,0.48484848484848486
287,200,-2023.7132493263614,8.0,0.6048317515099223,0.9204545454545454,0.23703703703703613,0.050000000000000044,100000,8.86351930141449,-382.3640026855469,72.0,67.0,29.0,0.025,0.09090909090909091,0.03571428571428571
288,200,-1906.7209469446245,42.0,0.5884325230511316,0.5178571428571429,0.1843260188087774,0.050000000000000044,100000,8.603286464214325,-382.0989093017578,96.0,42.0,15.0,0.0075,0.4411764705882353,0.42857142857142855
289,200,-2097.2273231131267,6.0,0.6215767634854772,0.875,0.1199999999999996,0.050000000000000044,100000,8.40603743314743,-384.96177947998046,75.0,15.0,23.0,0.015,0.08333333333333333,0.13513513513513514
290,200,-1860.1003421969767,23.0,0.5832599118942732,0.8202247191011236,0.2399092970521541,0.050000000000000044,100000,8.605435316562653,-380.9917709350586,64.0,79.0,21.0,0.0375,0.18018018018018017,0.08333333333333333
291,200,-2126.3531178428752,26.0,0.5996621621621622,0.7558139534883721,0.22310231023102303,0.050000000000000044,100000,8.58226695537567,-386.0974835205078,72.0,94.0,18.0,0.0725,0.1956521739130435,0.25
292,200,-2121.4554369084685,15.0,0.6197874080130826,0.6956521739130435,0.1376146788990825,0.050000000000000044,100000,8.314824327230454,-388.8943157958984,109.0,38.0,10.0,0.0275,0.2894736842105263,0.2857142857142857
293,200,-2163.8357063021786,14.0,0.6126050420168068,0.9136690647482014,0.19215686274509786,0.050000000000000044,100000,8.051369440555572,-389.78913589477537,57.0,111.0,39.0,0.03,0.04790419161676647,0.10344827586206896
294,200,-1962.74823570334,24.0,0.6104218362282878,0.6666666666666666,0.1548387096774193,0.050000000000000044,100000,8.285243580341339,-390.8089942932129,39.0,28.0,12.0,0.01,0.06451612903225806,0.9166666666666666
295,200,-2352.7642569260365,4.0,0.6320907617504052,0.9423076923076923,0.13333333333333222,0.050000000000000044,100000,8.732757318019868,-387.7099609375,20.0,57.0,3.0,0.02,0.03571428571428571,0.5
296,200,-2187.755101883389,8.0,0.6248976248976249,0.8518518518518519,0.10666666666666648,0.050000000000000044,100000,9.112720310688019,-401.168134765625,59.0,36.0,32.0,0.0425,0.13953488372093023,0.05714285714285714
297,200,-1941.7050316385296,17.0,0.6049488054607508,0.6470588235294118,0.19075907590759064,0.050000000000000044,100000,8.869710404872894,-402.716197052002,127.0,32.0,19.0,0.055,0.21212121212121213,0.38461538461538464
298,200,-2133.8919348227287,8.0,0.6121930567315834,0.9324324324324325,0.19393939393939333,0.050000000000000044,100000,8.4436519241333,-401.836583404541,110.0,49.0,33.0,0.02,0.043478260869565216,0.10344827586206896
299,200,-2225.238639177031,0.0,0.6237458193979933,1.0,1.0,0.050000000000000044,100000,9.104291498661041,-402.34251144409177,35.0,9.0,14.0,0.0275,0.0,0.0
300,200,-2057.634488409775,14.0,0.6215334420880914,0.803921568627451,0.14518518518518508,0.050000000000000044,100000,8.805248787403107,-401.16711532592774,59.0,43.0,16.0,0.0525,0.23636363636363636,0.03571428571428571
301,200,-2008.2709974959535,11.0,0.6126050420168068,0.8545454545454545,0.17925925925925898,0.050000000000000044,100000,8.755534794330597,-410.91345596313477,70.0,54.0,14.0,0.0425,0.10416666666666667,0.21428571428571427
302,200,-2109.7462765508712,0.0,0.6314496314496314,1.0,1.0,0.050000000000000044,100000,8.966786444187164,-410.56117919921877,75.0,13.0,11.0,0.005,0.0,0.0
303,200,-2083.5739406922216,4.0,0.6014047410008779,0.9701492537313433,0.13333333333333222,0.050000000000000044,100000,8.424176454544067,-410.05980072021487,92.0,46.0,34.0,0.045,0.0,0.07142857142857142
304,200,-2038.1856736564207,6.0,0.6122448979591837,0.9518072289156626,0.13333333333333283,0.050000000000000044,100000,8.780381464958191,-413.1150492858887,78.0,84.0,10.0,0.0375,0.07792207792207792,0.0
305,200,-2151.179499980755,9.0,0.6286407766990292,0.8260869565217391,0.10188679245283006,0.050000000000000044,100000,8.685571763515473,-411.02777282714845,18.0,40.0,11.0,0.015,0.13559322033898305,0.07692307692307693
306,200,-2300.4368403315793,3.0,0.6265457543281121,0.9761904761904762,0.11999999999999841,0.050000000000000044,100000,8.800428473949433,-417.6839952087402,56.0,64.0,27.0,0.02,0.0,0.07894736842105263
307,200,-1870.510776485099,25.0,0.5770258236865539,0.7837837837837838,0.1461988304093567,0.050000000000000044,100000,8.827181136608123,-420.2983874511719,40.0,68.0,7.0,0.0025,0.22916666666666666,0.2727272727272727
308,200,-2059.1958527727734,18.0,0.6077116512992456,0.8446601941747572,0.234782608695652,0.050000000000000044,100000,9.08458993434906,-419.3638148498535,33.0,112.0,13.0,0.06,0.09917355371900827,0.25
309,200,-1586.6841543641278,87.0,0.5278776978417267,0.2857142857142857,0.2094645080946451,0.050000000000000044,100000,8.749835588932037,-418.35393005371094,64.0,70.0,11.0,0.015,0.7545454545454545,0.23529411764705882
310,200,-1969.8533549057834,4.0,0.6131511528608027,0.9354838709677419,0.06666666666666639,0.050000000000000044,100000,8.569530425071717,-420.4482153320312,88.0,59.0,4.0,0.0125,0.043478260869565216,0.0
311,200,-2003.9335438374426,14.0,0.5890168290522586,0.8712871287128713,0.2840579710144923,0.050000000000000044,100000,9.573557255268097,-422.3151387023926,37.0,94.0,11.0,0.0175,0.09574468085106383,0.2631578947368421
312,200,-2088.156636940566,2.0,0.6340080971659919,0.9487179487179487,0.06666666666666556,0.050000000000000044,100000,9.66777334690094,-427.94543090820315,59.0,22.0,22.0,0.0175,0.0,0.06451612903225806
313,200,-1948.8293200064095,25.0,0.5947098976109215,0.6976744186046512,0.17882689556509293,0.050000000000000044,100000,8.606556975841523,-425.7254884338379,47.0,37.0,9.0,0.01,0.3392857142857143,0.5
314,200,-2019.8563824640055,11.0,0.6158333333333333,0.8043478260869565,0.11690821256038637,0.050000000000000044,100000,9.69955365896225,-426.3848864746094,74.0,24.0,24.0,0.0225,0.32142857142857145,0.044444444444444446
315,200,-1980.367971375224,42.0,0.5732870771899393,0.7414965986394558,0.09898989898989899,0.050000000000000044,100000,11.290445210933685,-431.600280456543,55.0,134.0,13.0,0.0025,0.26666666666666666,0.23076923076923078
316,200,-2147.216189400074,12.0,0.6081424936386769,0.9101123595505618,0.2399999999999996,0.050000000000000044,100000,10.052774937152863,-430.3231434631348,150.0,38.0,57.0,0.03,0.0,0.12631578947368421
317,200,-2361.87428636329,6.0,0.6058772687986171,0.7916666666666666,0.06666666666666654,0.050000000000000044,100000,8.770614540576934,-434.2847348022461,24.0,21.0,6.0,0.0075,0.1875,0.0
318,200,-2253.2922143254937,26.0,0.6249014972419228,0.8351648351648352,0.20484848484848478,0.050000000000000044,100000,9.51739726781845,-432.8720782470703,51.0,64.0,32.0,0.0125,0.1568627450980392,0.1724137931034483
319,200,-2012.5801730267124,16.0,0.5991304347826087,0.8571428571428571,0.21333333333333318,0.050000000000000044,100000,9.364649522304536,-435.0429652404785,80.0,44.0,30.0,0.045,0.1016949152542373,0.23255813953488372
320,200,-2046.2380923477274,18.0,0.6085858585858586,0.8596491228070176,0.220408163265306,0.050000000000000044,100000,8.993676431179047,-432.64104064941404,68.0,98.0,18.0,0.01,0.12162162162162163,0.0
321,200,-1956.8819750422867,17.0,0.6049069373942471,0.7777777777777778,0.22666666666666652,0.050000000000000044,100000,9.750828516483306,-435.84813507080077,63.0,31.0,17.0,0.0175,0.22448979591836735,0.21428571428571427
322,200,-2154.108859443828,25.0,0.62,0.7272727272727273,0.2276867030965391,0.050000000000000044,100000,9.638138194084167,-439.6262448120117,62.0,42.0,28.0,0.0175,0.2222222222222222,0.21153846153846154
323,200,-2225.60209601661,11.0,0.6059829059829059,0.8846153846153846,0.17925925925925898,0.050000000000000044,100000,8.682457189559937,-436.90308029174804,91.0,43.0,19.0,0.0475,0.07894736842105263,0.2962962962962963
324,200,-2004.7698908887155,32.0,0.597652975691534,0.7868852459016393,0.36702508960573466,0.050000000000000044,100000,8.982665119171143,-439.82886993408204,30.0,114.0,23.0,0.04,0.21487603305785125,0.15384615384615385
325,200,-2218.0216177345,9.0,0.6206611570247934,0.8837209302325582,0.13170731707317052,0.050000000000000044,100000,9.025987169742585,-436.72343658447267,63.0,34.0,14.0,0.0475,0.1590909090909091,0.07692307692307693
326,200,-2061.0576931717815,14.0,0.6221498371335505,0.6333333333333333,0.3438596491228064,0.050000000000000044,100000,9.374133810997009,-440.6728756713867,85.0,22.0,17.0,0.03,0.5,0.14285714285714285
327,200,-2037.2112190551834,15.0,0.6253021756647864,0.4642857142857143,0.11811023622047238,0.050000000000000044,100000,9.597956252098083,-441.0240966796875,53.0,29.0,6.0,0.025,0.48,0.6
328,200,-2278.430166233392,0.0,0.6299342105263158,1.0,1.0,0.050000000000000044,100000,8.942373795509338,-441.26148681640626,49.0,97.0,12.0,0.025,0.0,0.0
329,200,-2041.293336679627,14.0,0.6061120543293718,0.8472222222222222,0.1306666666666666,0.050000000000000044,100000,8.796205117702485,-441.4511947631836,35.0,73.0,9.0,0.0275,0.12173913043478261,0.0
330,200,-2318.6145512985527,2.0,0.6360708534621579,0.9047619047619048,0.06666666666666556,0.050000000000000044,100000,9.130397342443466,-439.6378213500977,2.0,19.0,6.0,0.01,0.0,0.2
331,200,-2058.21948151422,30.0,0.6138374899436846,0.5892857142857143,0.17241379310344826,0.050000000000000044,100000,8.667371621131897,-445.9829890441895,42.0,61.0,9.0,0.0425,0.3333333333333333,0.875
332,200,-2058.1044676041574,3.0,0.611492281303602,0.85,0.06666666666666618,0.050000000000000044,100000,9.433854296207429,-451.7515510559082,43.0,15.0,6.0,0.0125,0.2,0.0
333,200,-2257.364720995317,8.0,0.6252045826513911,0.9457364341085271,0.17777777777777728,0.050000000000000044,100000,10.005035750865936,-450.75512329101565,37.0,108.0,31.0,0.035,0.037267080745341616,0.04
334,200,-2117.923313301941,17.0,0.6035653650254669,0.8421052631578947,0.13664302600472808,0.050000000000000044,100000,8.967006578445435,-450.4867544555664,92.0,61.0,12.0,0.0425,0.2549019607843137,0.2222222222222222
335,200,-2267.9528765564855,18.0,0.6195121951219512,0.7254901960784313,0.1999999999999999,0.050000000000000044,100000,9.534796876907349,-450.31744140625,66.0,52.0,3.0,0.01,0.25,1.0
336,200,-2007.117604977996,7.0,0.6133671742808798,0.9054054054054054,0.06666666666666657,0.050000000000000044,100000,8.819135870933533,-453.401837310791,42.0,71.0,7.0,0.0175,0.09859154929577464,0.0
337,200,-2227.5478624817342,5.0,0.6176470588235294,0.9230769230769231,0.18518518518518381,0.050000000000000044,100000,8.76490421295166,-453.822548828125,78.0,30.0,14.0,0.035,0.02702702702702703,0.15384615384615385
338,200,-2139.531058994477,8.0,0.6157718120805369,0.8983050847457628,0.16410256410256366,0.050000000000000044,100000,8.63862607717514,-453.92253326416017,26.0,51.0,13.0,0.0225,0.07547169811320754,0.2
339,200,-2190.8023714976975,15.0,0.6179129005751849,0.9080459770114943,0.176470588235294,0.050000000000000044,100000,9.406326541900635,-454.703687286377,56.0,74.0,14.0,0.01,0.06578947368421052,0.38461538461538464
340,200,-1839.1259473746215,13.0,0.5899731423455685,0.7428571428571429,0.19766081871345006,0.050000000000000044,100000,9.428032958507538,-455.42392471313474,91.0,34.0,8.0,0.0225,0.2857142857142857,0.375
341,200,-1863.9110998519502,59.0,0.5679117147707979,0.6666666666666666,0.20303295421405657,0.050000000000000044,100000,9.160770215988158,-464.49291213989255,48.0,87.0,20.0,0.0275,0.35714285714285715,0.14285714285714285
342,200,-1982.6135943893084,41.0,0.6075441412520064,0.28125,0.24100358422939064,0.050000000000000044,100000,8.470134556293488,-463.9654821777344,108.0,8.0,29.0,0.0225,0.7692307692307693,0.7209302325581395
343,200,-2137.029293169445,14.0,0.6162117452440034,0.86,0.25128205128205094,0.050000000000000044,100000,8.472443008422852,-463.40448699951173,95.0,31.0,20.0,0.01,0.13559322033898305,0.15
344,200,-2065.762951912514,24.0,0.605,0.8315789473684211,0.32542372881355913,0.050000000000000044,100000,8.867227454185485,-460.66571975708007,98.0,73.0,25.0,0.0075,0.13186813186813187,0.32432432432432434
345,200,-2290.6613083690168,11.0,0.6180613090306545,0.8382352941176471,0.06666666666666664,0.050000000000000044,100000,8.74926542520523,-467.69109146118166,88.0,60.0,10.0,0.005,0.15942028985507245,0.0
346,200,-2264.8171269837226,4.0,0.6136170212765958,0.971830985915493,0.06666666666666639,0.050000000000000044,100000,9.460909414291383,-471.73921005249025,94.0,50.0,30.0,0.0375,0.0,0.0851063829787234
347,200,-1954.4758495785698,49.0,0.5924713584288053,0.5108695652173914,0.3003126954346466,0.050000000000000044,100000,9.23114351272583,-471.6298207092285,60.0,81.0,13.0,0.01,0.5061728395061729,0.38095238095238093
348,200,-1967.9620437227327,26.0,0.6053067993366501,0.6086956521739131,0.30867579908675785,0.050000000000000044,100000,8.828144464492798,-472.6883135986328,36.0,41.0,7.0,0.01,0.38461538461538464,0.5
349,200,-1981.4946500260226,17.0,0.6040955631399317,0.7368421052631579,0.18349206349206337,0.050000000000000044,100000,9.13844948887825,-472.60012298583985,81.0,27.0,13.0,0.0075,0.02702702702702703,0.6956521739130435
350,200,-1864.2229283260658,61.0,0.5821749795584628,0.27692307692307694,0.2985158443642198,0.050000000000000044,100000,8.850358173847198,-472.6914125061035,48.0,52.0,16.0,0.025,0.6567164179104478,0.68
351,200,-2379.6681914460837,21.0,0.6167615947925142,0.8817204301075269,0.1354838709677419,0.050000000000000044,100000,9.156176419258118,-477.73619384765624,73.0,82.0,20.0,0.065,0.15454545454545454,0.12121212121212122
352,200,-2024.1162545811674,26.0,0.6111111111111112,0.7142857142857143,0.19941002949852502,0.050000000000000044,100000,10.172777540683747,-478.5267994689941,29.0,73.0,14.0,0.04,0.25,0.4
353,200,-2469.923737301203,0.0,0.6341463414634146,1.0,1.0,0.050000000000000044,100000,9.054709026813507,-478.48351135253904,22.0,2.0,7.0,0.005,0.0,0.0
354,200,-1973.7444607552259,14.0,0.6051063829787234,0.7735849056603774,0.11264367816091948,0.050000000000000044,100000,9.811092655658722,-482.08506744384766,114.0,37.0,21.0,0.0225,0.2857142857142857,0.09523809523809523
355,200,-2150.6801467529826,2.0,0.6126820908311911,0.9855072463768116,0.06666666666666556,0.050000000000000044,100000,9.1930730676651,-479.6427494812012,48.0,52.0,20.0,0.0425,0.0,0.06060606060606061
356,200,-2248.575314862483,5.0,0.6127659574468085,0.9487179487179487,0.18518518518518381,0.050000000000000044,100000,9.49656434059143,-487.15023178100586,58.0,69.0,12.0,0.015,0.03529411764705882,0.1111111111111111
357,200,-2144.1086014277384,11.0,0.6168614357262103,0.8813559322033898,0.27816091954022926,0.050000000000000044,100000,9.845654766559601,-490.68766693115236,100.0,45.0,20.0,0.03,0.023809523809523808,0.3333333333333333
358,200,-2215.237538960819,2.0,0.6126820908311911,0.9591836734693877,0.1333333333333289,0.050000000000000044,100000,9.758694262504578,-494.7099201965332,36.0,46.0,4.0,0.02,0.03333333333333333,0.0
359,200,-2326.8402814570813,6.0,0.6262295081967213,0.9354838709677419,0.2399999999999984,0.050000000000000044,100000,9.662644574642181,-492.3182992553711,44.0,46.0,19.0,0.0175,0.05172413793103448,0.10344827586206896
360,200,-2020.180827014339,25.0,0.6035058430717863,0.6607142857142857,0.16733601070950466,0.050000000000000044,100000,8.900849595069886,-491.62993423461916,68.0,37.0,25.0,0.02,0.3076923076923077,0.30952380952380953
361,200,-2026.219929177957,16.0,0.5961871750433275,0.8837209302325582,0.19844961240310063,0.050000000000000044,100000,9.70459945678711,-496.7203253173828,103.0,73.0,20.0,0.05,0.12658227848101267,0.2
362,200,-2368.0869824672072,4.0,0.6326860841423948,0.975,0.17777777777777581,0.050000000000000044,100000,9.067517793178558,-500.65054473876955,42.0,126.0,17.0,0.0575,0.02631578947368421,0.0
363,200,-2130.4881515147654,1.0,0.6118760757314974,0.9696969696969697,0.06666666666666222,0.050000000000000044,100000,9.985170142650604,-503.3792251586914,43.0,22.0,19.0,0.03,0.02857142857142857,0.0
364,200,-2031.526936723943,14.0,0.6003445305770887,0.851063829787234,0.21777777777777754,0.050000000000000044,100000,9.774334499835968,-500.8182550048828,48.0,29.0,19.0,0.0075,0.23529411764705882,0.1875
365,200,-2103.813171709801,18.0,0.61,0.6981132075471698,0.16119402985074618,0.050000000000000044,100000,9.983431143760681,-506.8052424621582,58.0,40.0,25.0,0.035,0.3611111111111111,0.13513513513513514
366,200,-2196.8323010819163,3.0,0.6262376237623762,0.96,0.06666666666666618,0.050000000000000044,100000,9.136739468574524,-511.9189579772949,82.0,33.0,22.0,0.0175,0.0,0.09375
367,200,-2136.674435930437,1.0,0.6174724342663274,0.9807692307692307,0.06666666666666222,0.050000000000000044,100000,8.628121633529663,-508.75836853027346,24.0,36.0,20.0,0.01,0.02857142857142857,0.0
368,200,-2345.484102597107,2.0,0.6474258970358814,0.9782608695652174,0.06666666666666556,0.050000000000000044,100000,9.41021277666092,-510.9460127258301,69.0,29.0,18.0,0.0325,0.0,0.0625
369,200,-2009.7628935810135,15.0,0.5963541666666666,0.7818181818181819,0.40540540540540465,0.050000000000000044,100000,9.814648449420929,-515.6149670410156,85.0,51.0,26.0,0.07,0.11864406779661017,0.24242424242424243
370,200,-2244.296024097766,6.0,0.6212624584717608,0.9318181818181818,0.1199999999999996,0.050000000000000044,100000,10.083878173828126,-513.3145385742188,43.0,44.0,2.0,0.005,0.08450704225352113,0.0
371,200,-2343.904533910184,4.0,0.6314935064935064,0.9473684210526315,0.13333333333333222,0.050000000000000044,100000,9.759920780658723,-513.8798504638672,82.0,40.0,21.0,0.015,0.05,0.05555555555555555
372,200,-2149.9999946605167,7.0,0.6191666666666666,0.9047619047619048,0.06666666666666657,0.050000000000000044,100000,8.907253696918488,-513.8880436706543,53.0,38.0,13.0,0.0275,0.03225806451612903,0.35294117647058826
373,200,-2114.98644088111,21.0,0.6173842404549147,0.7547169811320755,0.23902439024390232,0.050000000000000044,100000,9.265862209796905,-513.8919223022461,93.0,37.0,22.0,0.0325,0.17307692307692307,0.3076923076923077
374,200,-2040.905916629291,8.0,0.6189683860232945,0.9016393442622951,0.26666666666666555,0.050000000000000044,100000,8.999912865161896,-513.7862655639649,100.0,44.0,21.0,0.0325,0.03773584905660377,0.16666666666666666
375,200,-2236.147711407211,16.0,0.6260032102728732,0.7735849056603774,0.19844961240310063,0.050000000000000044,100000,10.026017088890075,-513.4975131225586,73.0,50.0,11.0,0.0625,0.24561403508771928,0.10526315789473684
376,200,-2288.4871306355876,9.0,0.5980735551663747,0.9036144578313253,0.1862068965517237,0.050000000000000044,100000,10.935531394481659,-518.6389074707031,42.0,72.0,16.0,0.035,0.08433734939759036,0.15384615384615385
377,200,-2122.9940450801064,11.0,0.6215106732348111,0.88,0.24444444444444394,0.050000000000000044,100000,9.191099245548248,-521.2410314941407,51.0,31.0,25.0,0.055,0.07317073170731707,0.21621621621621623
378,200,-2095.374735028609,15.0,0.6072635135135135,0.9230769230769231,0.12820512820512814,0.050000000000000044,100000,10.270193965435029,-521.0012869262696,90.0,99.0,18.0,0.035,0.07017543859649122,0.22580645161290322
379,200,-2020.2439945739925,22.0,0.6016877637130802,0.6818181818181818,0.3934959349593493,0.050000000000000044,100000,9.148764519691467,-521.6272178649903,79.0,24.0,26.0,0.0275,0.125,0.5454545454545454
380,200,-1903.6235886625518,43.0,0.5871021775544388,0.5277777777777778,0.2421741977734119,0.050000000000000044,100000,9.422160398960113,-520.7527090454101,45.0,52.0,25.0,0.025,0.5,0.34782608695652173
381,200,-2029.3831629034403,5.0,0.622093023255814,0.84,0.12820512820512756,0.050000000000000044,100000,10.462495365142821,-521.8661405944824,27.0,29.0,4.0,0.05,0.09090909090909091,0.3333333333333333
382,200,-2138.926448106754,5.0,0.6147332768839966,0.625,0.09803921568627413,0.050000000000000044,100000,9.609996027946472,-527.1925860595703,17.0,9.0,7.0,0.0075,0.3333333333333333,0.0
383,200,-2289.4320535350184,2.0,0.6106804478897502,0.9838709677419355,0.06666666666666556,0.050000000000000044,100000,9.755402224063873,-523.5726002502441,92.0,52.0,21.0,0.0325,0.0,0.05263157894736842
384,200,-1926.1889404170674,36.0,0.5888324873096447,0.7333333333333333,0.3927272727272726,0.050000000000000044,100000,9.303931865692139,-526.9652746582032,54.0,110.0,16.0,0.0525,0.18032786885245902,0.5
385,200,-2149.4179419466295,8.0,0.6261224489795918,0.9104477611940298,0.17777777777777728,0.050000000000000044,100000,9.464600739479065,-523.778044128418,43.0,48.0,21.0,0.0075,0.058823529411764705,0.1
386,200,-2056.384767270783,18.0,0.616078753076292,0.7368421052631579,0.234782608695652,0.050000000000000044,100000,9.572448351383208,-527.3871592712402,96.0,35.0,14.0,0.0275,0.4117647058823529,0.16666666666666666
387,200,-2236.7210356418736,4.0,0.6379585326953748,0.8888888888888888,0.17777777777777581,0.050000000000000044,100000,9.664227068424225,-528.0927345275879,93.0,13.0,17.0,0.02,0.26666666666666666,0.0
388,200,-2145.6185578803766,25.0,0.6131921824104235,0.8083333333333333,0.24084778420038527,0.050000000000000044,100000,10.661036660671234,-529.2878413391113,32.0,109.0,20.0,0.045,0.2079207920792079,0.10810810810810811
389,200,-2053.5339186864967,3.0,0.614468085106383,0.9545454545454546,0.11999999999999841,0.050000000000000044,100000,10.352769768238067,-530.2787754821777,77.0,37.0,14.0,0.02,0.0,0.15789473684210525
390,200,-1747.747350618878,54.0,0.5547703180212014,0.6744186046511628,0.22604651162790695,0.050000000000000044,100000,10.270279965400697,-528.4759674072266,110.0,68.0,19.0,0.0125,0.35294117647058826,0.6857142857142857
391,200,-2052.939152017088,9.0,0.592,0.9473684210526315,0.10188679245283006,0.050000000000000044,100000,10.141280856132507,-535.1888583374024,66.0,79.0,21.0,0.0475,0.0,0.24324324324324326
392,200,-2131.464227633212,4.0,0.6213511259382819,0.9428571428571428,0.13333333333333222,0.050000000000000044,100000,9.86893271446228,-539.272758026123,31.0,15.0,22.0,0.0125,0.06666666666666667,0.05263157894736842
393,200,-2125.008935930439,0.0,0.6414342629482072,1.0,1.0,0.050000000000000044,100000,9.262497930526733,-535.4297325134278,14.0,12.0,5.0,0.0075,0.0,0.0
394,200,-1990.0784575630016,15.0,0.6049277824978759,0.6764705882352942,0.245901639344262,0.050000000000000044,100000,9.038714635372163,-539.8442768859863,61.0,42.0,4.0,0.0325,0.325,0.5
395,200,-2218.8573965086393,8.0,0.6184100418410042,0.9180327868852459,0.3047619047619033,0.050000000000000044,100000,10.021147133111954,-538.8287167358399,77.0,50.0,15.0,0.02,0.058823529411764705,0.14285714285714285
396,200,-2084.5953403156554,46.0,0.6147736298649722,0.7623762376237624,0.07969868173258003,0.050000000000000044,100000,10.557504739761352,-542.5228977966309,43.0,94.0,16.0,0.03,0.35398230088495575,0.24
397,200,-1965.9284653676903,3.0,0.6094827586206897,0.9310344827586207,0.11999999999999841,0.050000000000000044,100000,9.824312818050384,-543.7048832702636,76.0,22.0,12.0,0.0125,0.05555555555555555,0.09090909090909091
398,200,-2172.5322227813617,49.0,0.6073957513768686,0.6923076923076923,0.30722968650031984,0.050000000000000044,100000,10.142798454761506,-544.6456228637695,48.0,77.0,23.0,0.0425,0.25,0.5
