total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,invalid_action_rate,out_of_coverage_action_count,out_of_coverage_action_rate,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,episode_id,policy_name,scenario_name
-619.8596261579567,163.0,0.815,0.3306288032454361,0.4847870182555781,14.479000000000012,17.765644171779158,4.775665200112668,8.13137084989846,26.0,34.13137084989846,0.0,0.0,0.4851456222039624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,50.0,113.0,50.0,1.0,1.0,1.0,60.0,1.0,113.0,26.0,0.0,0.0,0.0,163.0,98.0,10.0,12.0,31.0,12.0,20,greedy_sinr,scenario_0_no_jammer_calibrated
-685.2953436989491,166.0,0.83,0.31379962192816635,0.5274102079395085,13.926000000000004,16.778313253012055,4.591977869986171,7.149999999999983,29.0,36.149999999999984,0.0,0.0,0.4591136287904032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,53.0,113.0,53.0,1.0,1.0,1.0,57.0,1.0,113.0,29.0,0.0,0.0,0.0,166.0,12.0,21.0,13.0,15.0,105.0,21,greedy_sinr,scenario_0_no_jammer_calibrated
-583.4718414590316,161.0,0.805,0.3389473684210526,0.4842105263157895,13.607000000000005,16.90310559006212,4.336958252116322,8.122792206135772,29.0,37.12279220613577,0.0,0.0,0.5866470521670251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,53.0,108.0,53.0,1.0,1.0,0.0,63.0,0.0,108.0,29.0,0.0,0.0,0.0,161.0,34.0,15.0,16.0,84.0,12.0,22,greedy_sinr,scenario_0_no_jammer_calibrated
-672.7126323274208,159.0,0.795,0.31176470588235294,0.5196078431372549,14.453000000000008,18.179874213836488,5.090795015482032,7.232842712474603,24.0,31.232842712474604,0.0,0.0,0.5353308628904182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,44.0,115.0,44.0,1.0,1.0,0.0,61.0,0.0,115.0,24.0,0.0,0.0,0.0,159.0,89.0,8.0,10.0,28.0,24.0,23,greedy_sinr,scenario_0_no_jammer_calibrated
-640.6260243729562,149.0,0.745,0.30721649484536084,0.511340206185567,14.09000000000001,18.912751677852363,4.120904941363519,7.157106781186534,29.0,36.157106781186535,0.0,0.0,0.510309159866682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,51.0,99.0,51.0,0.98989898989899,1.0,1.0,71.0,1.0,99.0,29.0,0.0,0.0,0.0,149.0,16.0,12.0,88.0,14.0,19.0,24,greedy_sinr,scenario_0_no_jammer_calibrated
-619.1136597971972,159.0,0.795,0.32783505154639175,0.49896907216494846,14.03499999999999,17.654088050314453,4.306283206110768,7.922792206135771,29.0,36.92279220613577,0.0,0.0,0.5305004721435317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,55.0,104.0,55.0,1.0,1.0,0.0,67.0,0.0,104.0,29.0,0.0,0.0,0.0,159.0,10.0,91.0,21.0,15.0,22.0,25,greedy_sinr,scenario_0_no_jammer_calibrated
-590.8207638380458,171.0,0.855,0.34475806451612906,0.4899193548387097,12.969000000000003,15.168421052631583,4.8387165926955245,8.339949493661154,27.0,35.33994949366115,0.0,0.0,0.5695004382120946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,52.0,119.0,52.0,1.0,1.0,1.0,53.0,1.0,119.0,27.0,0.0,0.0,0.0,171.0,14.0,12.0,53.0,8.0,84.0,26,greedy_sinr,scenario_0_no_jammer_calibrated
-647.7463634107829,164.0,0.82,0.3241106719367589,0.5118577075098815,13.882000000000012,16.92926829268294,4.221524157102219,7.848528137423839,31.0,38.84852813742384,0.0,0.0,0.4444150693985459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,55.0,109.0,55.0,1.0,1.0,0.0,60.0,0.0,109.0,31.0,0.0,0.0,0.0,164.0,12.0,12.0,106.0,16.0,18.0,27,greedy_sinr,scenario_0_no_jammer_calibrated
-645.1705649172332,147.0,0.735,0.30625,0.5083333333333333,14.361,19.538775510204083,4.551290986838288,7.298528137423842,25.0,32.298528137423844,0.0,0.0,0.4122674806830106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,45.0,103.0,45.0,0.9902912621359223,1.0,1.0,71.0,1.0,103.0,25.0,0.0,0.0,0.0,147.0,20.0,13.0,8.0,7.0,99.0,28,greedy_sinr,scenario_0_no_jammer_calibrated
-638.1556889483517,159.0,0.795,0.3186372745490982,0.5050100200400801,13.859000000000014,17.43270440251574,4.5441620322660015,7.98994949366115,27.0,34.98994949366115,0.0,0.0,0.494784225462374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,47.0,112.0,47.0,1.0,1.0,1.0,60.0,1.0,112.0,27.0,0.0,0.0,0.0,159.0,13.0,27.0,14.0,95.0,10.0,29,greedy_sinr,scenario_0_no_jammer_calibrated
