episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
174,200,-1982.604145994372,83.0,0.5711987127916331,0.6995708154506438,0.32828210626638077,0.050000000000000044,174,14.745370864868164,-8.47250244140625,20.0,219.0,14.0,0.3203463203463203,0.375,0.0,cuda,68.0,2.0,1.0,3.0,6.0,29.0,103.0,93.0,94.0,1.0
175,200,-1513.1710415805167,173.0,0.4845961698584513,0.2542372881355932,0.8344904502997351,0.050000000000000044,175,14.674785614013672,-8.629354248046875,2.0,167.0,10.0,0.7251184834123223,1.0,0.0025,cuda,79.0,2.0,3.0,6.0,1.0,2.0,152.0,153.0,2.0,0.0
176,200,-1312.3760911491956,217.0,0.44304857621440535,0.0546448087431694,0.988745406824147,0.050000000000000044,176,13.352930068969727,-8.60917724609375,1.0,171.0,13.0,0.9502487562189055,1.0,0.0,cuda,93.0,1.0,1.0,1.0,0.0,1.0,123.0,176.0,1.0,3.0
177,200,-1340.8188950286303,179.0,0.4507042253521127,0.09947643979057591,0.39593450725980844,0.050000000000000044,177,13.157414436340332,-8.24767333984375,0.0,178.0,14.0,0.8404255319148937,0.7777777777777778,0.0025,cuda,84.0,1.0,5.0,2.0,4.0,1.0,136.0,165.0,1.0,1.0
178,200,-1886.6966667587797,112.0,0.5700712589073634,0.3668639053254438,0.14045459634979285,0.050000000000000044,178,13.921627044677734,-8.380635375976562,0.0,159.0,10.0,0.6385542168674698,0.3,0.0,cuda,195.0,1.0,17.0,1.0,2.0,1.0,140.0,40.0,1.0,2.0
179,200,-2015.7844869381893,33.0,0.591715976331361,0.8192090395480226,0.23960396039603957,0.050000000000000044,179,14.160930633544922,-7.8176031494140625,1.0,176.0,2.0,0.1783783783783784,0.0,0.0,cuda,218.0,1.0,2.0,3.0,2.0,1.0,149.0,19.0,1.0,4.0
180,200,-2043.2248216931227,7.0,0.6159663865546219,0.9193548387096774,0.29696969696969516,0.050000000000000044,180,14.720545768737793,-7.9678125,0.0,62.0,0.0,0.10606060606060606,0.0,0.0,cuda,320.0,3.0,2.0,2.0,2.0,1.0,21.0,48.0,0.0,1.0
181,200,-1432.2162248014752,205.0,0.5008741258741258,0.19886363636363635,0.20577794099645,0.050000000000000044,181,14.70067024230957,-7.877327880859375,1.0,175.0,1.0,0.697594501718213,1.0,0.0025,cuda,165.0,0.0,99.0,3.0,3.0,1.0,125.0,1.0,2.0,1.0
182,200,-1721.294157080185,82.0,0.554569653948536,0.5462962962962963,0.1213499368345064,0.050000000000000044,182,14.7869873046875,-8.827460327148437,0.0,107.0,2.0,0.43617021276595747,0.0,0.0,cuda,230.0,1.0,3.0,29.0,2.0,1.0,126.0,2.0,3.0,3.0
183,200,-1495.955924622454,181.0,0.4821576763485477,0.25396825396825395,0.7703938859494415,0.050000000000000044,183,13.735688209533691,-8.394317626953125,1.0,178.0,12.0,0.759090909090909,0.6363636363636364,0.0025,cuda,62.0,3.0,14.0,24.0,0.0,1.0,124.0,159.0,2.0,11.0
184,200,-1872.09122888905,110.0,0.5626535626535627,0.5277777777777778,0.12541459369817579,0.050000000000000044,184,13.526329040527344,-8.13124267578125,24.0,199.0,17.0,0.2993827160493827,0.4642857142857143,0.0025,cuda,169.0,1.0,16.0,2.0,3.0,58.0,92.0,56.0,2.0,1.0
185,200,-1167.5496856285224,236.0,0.40644038294168844,0.06349206349206349,0.6021840198940426,0.050000000000000044,185,14.11593246459961,-9.045750732421874,1.0,169.0,20.0,0.8716814159292036,1.0,0.0,cuda,159.0,2.0,3.0,37.0,1.0,1.0,92.0,1.0,102.0,2.0
186,200,-1437.9122327919904,207.0,0.46942148760330576,0.10857142857142857,0.46411047928513405,0.050000000000000044,186,14.552385330200195,-9.152545166015624,1.0,164.0,11.0,0.893719806763285,1.0,0.0,cuda,71.0,3.0,1.0,113.0,1.0,2.0,165.0,9.0,34.0,1.0
187,200,-2083.018941842068,17.0,0.611157368859284,0.8939393939393939,0.3158469945355188,0.050000000000000044,187,13.241250991821289,-8.72083740234375,1.0,117.0,15.0,0.10273972602739725,0.06896551724137931,0.0025,cuda,153.0,5.0,20.0,2.0,4.0,1.0,138.0,29.0,44.0,4.0
188,200,-1663.574817948295,176.0,0.5263584752635847,0.3273542600896861,0.263737760749255,0.050000000000000044,188,13.108141899108887,-8.301702880859375,2.0,213.0,10.0,0.680672268907563,0.7368421052631579,0.0025,cuda,62.0,2.0,156.0,0.0,2.0,2.0,102.0,34.0,39.0,1.0
189,200,-1827.341820520019,97.0,0.5374149659863946,0.6888888888888889,0.7640276086073893,0.050000000000000044,189,15.441601753234863,-8.020545654296875,31.0,198.0,28.0,0.30327868852459017,0.41818181818181815,0.0,cuda,142.0,3.0,11.0,0.0,0.0,63.0,21.0,79.0,78.0,3.0
190,200,-1893.5761885822158,82.0,0.5596026490066225,0.6424870466321243,0.4738548273431994,0.050000000000000044,190,14.797961235046387,-8.17029296875,30.0,178.0,15.0,0.35467980295566504,0.38461538461538464,0.0,cuda,77.0,4.0,3.0,2.0,2.0,49.0,104.0,44.0,115.0,0.0
191,200,-2159.5954853919384,30.0,0.6153846153846154,0.8197674418604651,0.3225806451612902,0.050000000000000044,191,14.15347671508789,-7.68358642578125,2.0,161.0,11.0,0.1134020618556701,0.42105263157894735,0.0,cuda,116.0,2.0,3.0,69.0,2.0,2.0,108.0,96.0,0.0,2.0
192,200,-1684.6177474131778,111.0,0.5205128205128206,0.5444444444444444,0.45760445682451256,0.050000000000000044,192,13.496031761169434,-7.887462768554688,1.0,167.0,13.0,0.4712041884816754,0.9545454545454546,0.0,cuda,130.0,2.0,105.0,39.0,0.0,2.0,111.0,0.0,8.0,3.0
193,200,-1497.1530135343044,183.0,0.4722222222222222,0.3048128342245989,0.6771610555050045,0.050000000000000044,193,13.278761863708496,-8.901137084960938,0.0,172.0,15.0,0.7370892018779343,0.8666666666666667,0.0025,cuda,42.0,3.0,2.0,1.0,2.0,0.0,167.0,62.0,118.0,3.0
194,200,-2044.7555609767394,47.0,0.5873544093178037,0.8040201005025126,0.6060356652949244,0.050000000000000044,194,14.313969612121582,-9.006192626953125,16.0,189.0,10.0,0.17676767676767677,0.631578947368421,0.0025,cuda,56.0,2.0,104.0,3.0,4.0,57.0,109.0,28.0,36.0,1.0
195,200,-1860.7061108461437,102.0,0.5434962717481359,0.6848249027237354,0.25631929046563195,0.050000000000000044,195,13.110556602478027,-8.78733154296875,2.0,236.0,21.0,0.30824372759856633,0.42105263157894735,0.0025,cuda,77.0,3.0,1.0,12.0,1.0,2.0,117.0,108.0,75.0,4.0
196,200,-1836.1800380391612,115.0,0.5501592356687898,0.44642857142857145,0.6829331267751098,0.050000000000000044,196,13.326203346252441,-8.494873657226563,3.0,154.0,14.0,0.5055555555555555,0.8571428571428571,0.0025,cuda,83.0,8.0,1.0,3.0,0.0,3.0,103.0,121.0,70.0,8.0
197,200,-1370.6136259658592,247.0,0.4464856230031949,0.0979381443298969,0.5061937357394731,0.050000000000000044,197,13.689413070678711,-8.4123583984375,0.0,171.0,23.0,0.8888888888888888,0.8863636363636364,0.0,cuda,212.0,2.0,2.0,31.0,1.0,0.0,19.0,15.0,115.0,3.0
198,200,-1504.6090516125253,200.0,0.47346938775510206,0.32367149758454106,0.32711808963035655,0.050000000000000044,198,14.740947723388672,-8.16331298828125,2.0,192.0,16.0,0.6691449814126395,0.6451612903225806,0.0,cuda,157.0,0.0,3.0,2.0,1.0,3.0,91.0,1.0,137.0,5.0
199,200,-1716.263057914362,135.0,0.5170124481327801,0.5470085470085471,0.8431644691186676,0.050000000000000044,199,14.287981033325195,-8.316978759765625,2.0,221.0,14.0,0.4150326797385621,0.2962962962962963,0.0025,cuda,70.0,2.0,59.0,3.0,0.0,2.0,69.0,33.0,162.0,0.0
200,200,-1838.428636055541,59.0,0.5581597222222222,0.7473118279569892,0.39534355479840994,0.050000000000000044,200,13.76058578491211,-7.865606689453125,0.0,172.0,15.0,0.2698412698412698,0.26666666666666666,0.0075,cuda,178.0,2.0,0.0,3.0,2.0,0.0,21.0,1.0,193.0,0.0
201,200,-1698.139994397748,108.0,0.523972602739726,0.5303867403314917,0.5445378151260504,0.050000000000000044,201,14.311820983886719,-8.508140869140625,0.0,162.0,19.0,0.4782608695652174,0.5714285714285714,0.0,cuda,79.0,1.0,2.0,1.0,3.0,0.0,124.0,147.0,40.0,3.0
202,200,-1878.6331591334126,96.0,0.5589660743134087,0.6,0.6144,0.050000000000000044,202,13.351340293884277,-8.59812255859375,3.0,169.0,11.0,0.35944700460829493,0.8181818181818182,0.0025,cuda,193.0,2.0,2.0,0.0,0.0,5.0,0.0,19.0,178.0,1.0
203,200,-1535.1272992134118,195.0,0.48582995951417,0.2328042328042328,0.37450140345693606,0.050000000000000044,203,14.609074592590332,-8.944024658203125,1.0,177.0,12.0,0.7061224489795919,0.9166666666666666,0.0025,cuda,42.0,2.0,2.0,124.0,3.0,1.0,157.0,45.0,23.0,1.0
204,200,-1541.5234851964963,222.0,0.4674175382139984,0.4143835616438356,0.379750346740638,0.050000000000000044,204,14.320322036743164,-8.6926708984375,42.0,269.0,23.0,0.658307210031348,0.35294117647058826,0.0025,cuda,44.0,1.0,4.0,2.0,0.0,132.0,2.0,24.0,190.0,1.0
205,200,-1564.1765322738856,161.0,0.4962468723936614,0.3526315789473684,0.6503826370593401,0.050000000000000044,205,13.278987884521484,-8.64471435546875,2.0,173.0,17.0,0.597457627118644,0.5882352941176471,0.0025,cuda,197.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,193.0,1.0
206,200,-1546.6775648215635,143.0,0.48646288209606986,0.43349753694581283,0.67455055253175,0.050000000000000044,206,13.6127347946167,-8.045791015625,21.0,183.0,21.0,0.5589519650655022,0.39473684210526316,0.0025,cuda,92.0,0.0,12.0,37.0,5.0,39.0,105.0,3.0,106.0,1.0
207,200,-1750.5070504220641,106.0,0.5343959731543624,0.4678362573099415,0.6070232306861156,0.050000000000000044,207,13.302992820739746,-8.976567993164062,1.0,162.0,10.0,0.5245901639344263,0.5,0.0025,cuda,188.0,3.0,5.0,3.0,0.0,1.0,3.0,16.0,179.0,2.0
208,200,-1621.8264046264765,139.0,0.5025553662691652,0.4032258064516129,0.46652179162139323,0.050000000000000044,208,13.877959251403809,-8.52002685546875,4.0,174.0,13.0,0.5265306122448979,0.4,0.0025,cuda,209.0,1.0,2.0,56.0,0.0,4.0,1.0,39.0,87.0,1.0
209,200,-1606.6903091301062,161.0,0.49122807017543857,0.48878923766816146,0.6768768768768769,0.050000000000000044,209,13.657917022705078,-8.42931884765625,28.0,204.0,19.0,0.46688741721854304,0.5263157894736842,0.0025,cuda,140.0,3.0,2.0,1.0,27.0,57.0,1.0,19.0,149.0,1.0
210,200,-1547.831925111124,219.0,0.4691753402722178,0.41155234657039713,0.312949006557698,0.050000000000000044,210,92.08336639404297,-8.531192626953125,61.0,234.0,43.0,0.7107142857142857,0.23529411764705882,0.0075,cuda,35.0,3.0,5.0,143.0,2.0,161.0,3.0,2.0,44.0,2.0
211,200,-1093.2920026890802,239.0,0.38675022381378693,0.07407407407407407,0.6020658761528327,0.050000000000000044,211,90.83564758300781,-8.791998291015625,4.0,167.0,22.0,0.926605504587156,0.8604651162790697,0.0025,cuda,195.0,2.0,1.0,45.0,3.0,5.0,1.0,1.0,147.0,0.0
212,200,-1973.2588241445499,57.0,0.5674061433447098,0.8365758754863813,0.45219206680584545,0.050000000000000044,212,77.42578125,-8.901278686523437,0.0,237.0,20.0,0.14551083591331268,0.25,0.13,cuda,101.0,4.0,92.0,2.0,111.0,3.0,4.0,77.0,2.0,4.0
213,200,-1678.1035432558424,156.0,0.49874686716791977,0.5769230769230769,0.5436997319034853,0.050000000000000044,213,77.2317123413086,-9.231615600585938,1.0,276.0,11.0,0.3459715639810427,0.45454545454545453,0.005,cuda,68.0,2.0,124.0,1.0,1.0,1.0,2.0,1.0,196.0,4.0
214,200,-2103.6823874544557,28.0,0.5825327510917031,0.9475409836065574,0.3680751173708919,0.050000000000000044,214,61.64625930786133,-9.8984765625,5.0,274.0,31.0,0.04292929292929293,0.18032786885245902,0.3975,cuda,52.0,2.0,1.0,1.0,261.0,5.0,3.0,57.0,15.0,3.0
215,200,-2215.089937042524,17.0,0.607563025210084,0.95578231292517,0.3380116959064323,0.050000000000000044,215,59.245399475097656,-11.498922119140625,3.0,280.0,14.0,0.03823529411764706,0.14285714285714285,0.085,cuda,48.0,3.0,106.0,4.0,134.0,3.0,48.0,49.0,2.0,3.0
216,200,-1496.975964068629,168.0,0.502542372881356,0.09523809523809523,0.17851992409867173,0.050000000000000044,216,40.36959457397461,-11.8597314453125,2.0,149.0,19.0,0.8831168831168831,0.9411764705882353,0.2475,cuda,198.0,2.0,1.0,0.0,161.0,3.0,2.0,30.0,1.0,2.0
217,200,-2186.2968161273225,21.0,0.6161369193154034,0.91,0.3629629629629627,0.050000000000000044,217,36.20988845825195,-12.839051513671874,1.0,178.0,22.0,0.09547738693467336,0.045454545454545456,0.0725,cuda,201.0,1.0,3.0,3.0,141.0,2.0,1.0,42.0,4.0,2.0
218,200,-2157.5453571090397,26.0,0.5935098206660974,0.9096573208722741,0.36939890710382495,0.050000000000000044,218,31.828096389770508,-14.41478271484375,8.0,293.0,30.0,0.058823529411764705,0.13793103448275862,0.4225,cuda,28.0,1.0,3.0,2.0,288.0,9.0,2.0,64.0,2.0,1.0
219,200,-1604.306046332179,184.0,0.48930921052631576,0.42962962962962964,0.21495873015873015,0.050000000000000044,219,26.8270206451416,-15.88947265625,4.0,261.0,9.0,0.45430809399477806,0.625,0.1325,cuda,66.0,2.0,2.0,2.0,71.0,4.0,18.0,32.0,3.0,200.0
220,200,-2328.662709064947,18.0,0.6217532467532467,0.9525316455696202,0.32727272727272694,0.050000000000000044,220,19.574539184570312,-16.291689453125,1.0,293.0,24.0,0.040955631399317405,0.13043478260869565,0.4175,cuda,47.0,4.0,3.0,0.0,308.0,2.0,8.0,28.0,0.0,0.0
221,200,-1569.8451538825923,193.0,0.511400651465798,0.2376237623762376,0.25404262574595055,0.050000000000000044,221,23.8118953704834,-17.364891357421875,16.0,174.0,28.0,0.7692307692307693,0.86,0.2225,cuda,170.0,0.0,4.0,4.0,158.0,35.0,1.0,25.0,2.0,1.0
222,200,-1412.6314639963832,202.0,0.46280276816608995,0.3283018867924528,0.35227488560821896,0.050000000000000044,222,24.663734436035156,-17.84302978515625,1.0,241.0,25.0,0.48484848484848486,0.8571428571428571,0.15,cuda,117.0,17.0,3.0,0.0,158.0,1.0,0.0,23.0,0.0,81.0
223,200,-1985.3804450918071,82.0,0.5460750853242321,0.7976539589442815,0.4016726403823178,0.050000000000000044,223,24.15338897705078,-18.47616943359375,0.0,319.0,23.0,0.22485207100591717,0.13953488372093023,0.18,cuda,61.0,4.0,0.0,1.0,159.0,0.0,1.0,50.0,1.0,123.0
224,200,-2191.336949832199,26.0,0.6069364161849711,0.9182156133828996,0.41728395061728374,0.050000000000000044,224,24.50875473022461,-18.7339697265625,0.0,244.0,26.0,0.07142857142857142,0.16326530612244897,0.0,cuda,89.0,0.0,4.0,4.0,52.0,1.0,2.0,34.0,2.0,212.0
225,200,-1595.2012916710644,149.0,0.4979044425817267,0.4105263157894737,0.4703103484800339,0.050000000000000044,225,26.520845413208008,-18.10676513671875,1.0,174.0,16.0,0.5288888888888889,1.0,0.0025,cuda,196.0,1.0,4.0,1.0,25.0,1.0,19.0,25.0,0.0,128.0
226,200,-1884.0890402816506,119.0,0.556734693877551,0.6244725738396625,0.3487501539219308,0.050000000000000044,226,23.64223861694336,-17.89779052734375,1.0,211.0,26.0,0.45228215767634855,0.19230769230769232,0.0625,cuda,135.0,6.0,5.0,4.0,113.0,1.0,1.0,70.0,3.0,62.0
227,200,-2029.7419521532076,27.0,0.6048053024026512,0.8070175438596491,0.4628571428571426,0.050000000000000044,227,22.201749801635742,-18.1338427734375,3.0,103.0,11.0,0.16546762589928057,0.18181818181818182,0.0025,cuda,270.0,3.0,1.0,2.0,2.0,4.0,1.0,89.0,1.0,27.0
228,200,-2042.183278705493,91.0,0.5457598656591099,0.5103448275862069,0.8326797385620913,0.050000000000000044,228,20.665454864501953,-17.217041015625,3.0,137.0,8.0,0.5,0.875,0.0025,cuda,169.0,14.0,16.0,2.0,2.0,3.0,65.0,126.0,2.0,1.0
229,200,-2112.5039170995474,12.0,0.6130653266331658,0.9464285714285714,0.5333333333333313,0.050000000000000044,229,17.839937210083008,-16.772802734375,2.0,147.0,21.0,0.05202312138728324,0.07317073170731707,0.0025,cuda,211.0,4.0,2.0,2.0,2.0,2.0,1.0,171.0,2.0,3.0
230,200,-2061.621535672027,23.0,0.6001690617075233,0.9,0.26921119592875303,0.050000000000000044,230,23.104520797729492,-16.472525634765624,1.0,174.0,6.0,0.07692307692307693,0.6666666666666666,0.0,cuda,340.0,1.0,1.0,1.0,0.0,2.0,0.0,54.0,1.0,0.0
231,200,-1931.6355808275262,58.0,0.5903225806451613,0.4875,0.3907084785133565,0.050000000000000044,231,21.12397003173828,-15.1623095703125,2.0,70.0,10.0,0.5714285714285714,0.5,0.0025,cuda,306.0,1.0,2.0,3.0,4.0,3.0,2.0,75.0,1.0,3.0
232,200,-2025.23570115818,14.0,0.6020583190394511,0.923728813559322,0.17192982456140338,0.050000000000000044,232,21.142253875732422,-14.55905517578125,1.0,111.0,8.0,0.07368421052631578,0.0,0.0025,cuda,321.0,2.0,1.0,1.0,3.0,2.0,4.0,62.0,2.0,2.0
233,200,-1381.8195576753492,195.0,0.4608915054667788,0.08791208791208792,0.7423133235724744,0.050000000000000044,233,21.351037979125977,-14.9408642578125,1.0,169.0,13.0,0.8793969849246231,0.8333333333333334,0.0,cuda,204.0,1.0,2.0,2.0,0.0,2.0,2.0,185.0,1.0,1.0
234,200,-2113.116534073857,20.0,0.6128500823723229,0.8509316770186336,0.144927536231884,0.050000000000000044,234,22.249242782592773,-14.493486328125,0.0,159.0,2.0,0.12195121951219512,0.0,0.0,cuda,363.0,0.0,3.0,3.0,1.0,0.0,1.0,27.0,1.0,1.0
235,200,-1315.5296131532946,201.0,0.4419604471195185,0.08379888268156424,0.8351627906976744,0.050000000000000044,235,19.876380920410156,-14.464609375,3.0,163.0,16.0,0.93717277486911,0.6875,0.0025,cuda,192.0,2.0,3.0,1.0,2.0,3.0,1.0,190.0,2.0,4.0
236,200,-1396.03167531766,201.0,0.4584026622296173,0.15508021390374332,0.7632190422215925,0.050000000000000044,236,18.256797790527344,-15.5538134765625,1.0,171.0,18.0,0.8578680203045685,0.8888888888888888,0.0025,cuda,190.0,5.0,4.0,1.0,4.0,2.0,2.0,191.0,1.0,0.0
237,200,-1261.553245742483,207.0,0.42756804214223004,0.14594594594594595,0.9223764933806909,0.050000000000000044,237,17.90543556213379,-15.7530517578125,3.0,167.0,18.0,0.8634146341463415,0.8333333333333334,0.0,cuda,200.0,1.0,4.0,1.0,3.0,3.0,2.0,180.0,4.0,2.0
238,200,-1559.5078185496945,233.0,0.46656050955414013,0.4426751592356688,0.5157854733741865,0.050000000000000044,238,17.790016174316406,-16.871964111328126,3.0,301.0,14.0,0.44467640918580376,0.7142857142857143,0.0,cuda,55.0,150.0,3.0,8.0,0.0,3.0,1.0,175.0,2.0,3.0
239,200,-1937.0135482228761,93.0,0.5511411665257819,0.7598684210526315,0.13494032295810907,0.050000000000000044,239,17.71817970275879,-17.40141357421875,3.0,294.0,10.0,0.2109181141439206,0.42105263157894735,0.0025,cuda,192.0,1.0,3.0,1.0,2.0,4.0,1.0,190.0,5.0,1.0
240,200,-1874.611621439552,85.0,0.5678601165695254,0.5706214689265536,0.2055768957177408,0.050000000000000044,240,18.717660903930664,-17.70992919921875,2.0,170.0,8.0,0.4427083333333333,0.0,0.0,cuda,263.0,1.0,1.0,3.0,3.0,3.0,2.0,119.0,3.0,2.0
241,200,-1583.236857417897,190.0,0.4682804674457429,0.5292207792207793,0.8738804163640765,0.050000000000000044,241,18.528791427612305,-18.225745849609375,1.0,293.0,15.0,0.5044510385756676,0.6666666666666666,0.0025,cuda,42.0,151.0,3.0,31.0,0.0,1.0,1.0,164.0,5.0,2.0
242,200,-1741.8888498426993,102.0,0.5361344537815126,0.5497076023391813,0.8984455958549221,0.050000000000000044,242,19.921552658081055,-17.819813232421875,3.0,159.0,12.0,0.47513812154696133,0.6956521739130435,0.0025,cuda,197.0,92.0,6.0,1.0,2.0,3.0,2.0,93.0,1.0,3.0
243,200,-1357.3324134487743,217.0,0.44979253112033196,0.06557377049180328,0.7476224497896324,0.050000000000000044,243,17.242616653442383,-16.62655517578125,1.0,170.0,14.0,0.9356435643564357,1.0,0.0025,cuda,196.0,1.0,2.0,2.0,2.0,1.0,0.0,189.0,6.0,1.0
244,200,-1578.186909392094,204.0,0.4791666666666667,0.3831417624521073,0.47752151462994835,0.050000000000000044,244,16.704782485961914,-16.9361572265625,2.0,249.0,12.0,0.6363636363636364,0.9166666666666666,0.0,cuda,87.0,105.0,3.0,2.0,1.0,2.0,6.0,190.0,1.0,3.0
245,200,-1466.8431717530157,219.0,0.4543189368770764,0.391304347826087,0.5559728742827335,0.050000000000000044,245,16.283937454223633,-16.0934033203125,3.0,259.0,17.0,0.6543624161073825,0.7058823529411765,0.0025,cuda,71.0,123.0,5.0,0.0,4.0,3.0,2.0,189.0,1.0,2.0
246,200,-2240.8964019480354,7.0,0.6329317269076306,0.9489795918367347,0.29696969696969516,0.050000000000000044,246,16.469301223754883,-15.944569091796875,0.0,93.0,6.0,0.06086956521739131,0.0,0.0025,cuda,289.0,2.0,2.0,6.0,1.0,0.0,1.0,94.0,3.0,2.0
247,200,-1693.769862820413,193.0,0.510483870967742,0.4968152866242038,0.23179937148013316,0.050000000000000044,247,16.821813583374023,-15.88886474609375,2.0,295.0,19.0,0.43958868894601544,0.6111111111111112,0.015,cuda,25.0,169.0,4.0,35.0,2.0,2.0,3.0,156.0,1.0,3.0
248,200,-1495.542433576958,250.0,0.4713216957605985,0.5015673981191222,0.29838632674496324,0.050000000000000044,248,14.330150604248047,-15.3770068359375,0.0,300.0,19.0,0.6211340206185567,0.24324324324324326,0.0075,cuda,38.0,147.0,17.0,179.0,5.0,0.0,4.0,1.0,2.0,7.0
249,200,-1657.0801286696367,164.0,0.5153846153846153,0.5064935064935064,0.1722115507747471,0.050000000000000044,249,14.092241287231445,-15.8631396484375,17.0,300.0,9.0,0.4790996784565916,1.0,0.0025,cuda,172.0,2.0,1.0,73.0,1.0,24.0,2.0,123.0,2.0,0.0
250,200,-2113.7160163525673,24.0,0.6101973684210527,0.8953488372093024,0.5647058823529406,0.050000000000000044,250,15.73550796508789,-16.385543212890624,12.0,158.0,14.0,0.0794392523364486,0.25925925925925924,0.0025,cuda,1.0,0.0,0.0,1.0,4.0,21.0,174.0,183.0,14.0,2.0
251,200,-1843.3133916195575,62.0,0.5664690939881456,0.6581196581196581,0.13305642090688818,0.050000000000000044,251,15.695212364196777,-16.70689208984375,3.0,115.0,2.0,0.4,1.0,0.0025,cuda,32.0,7.0,13.0,23.0,2.0,3.0,263.0,48.0,6.0,3.0
252,200,-2258.2367813953174,12.0,0.6225490196078431,0.926829268292683,0.2999999999999994,0.050000000000000044,252,17.496417999267578,-17.36078369140625,1.0,116.0,7.0,0.08571428571428572,0.0,0.025,cuda,48.0,0.0,14.0,5.0,2.0,4.0,200.0,61.0,61.0,5.0
253,200,-2085.0261377420657,23.0,0.6075313807531381,0.9022988505747126,0.5597883597883592,0.050000000000000044,253,15.931205749511719,-16.3685498046875,2.0,166.0,8.0,0.0995260663507109,0.125,0.0025,cuda,4.0,2.0,0.0,1.0,12.0,2.0,193.0,57.0,127.0,2.0
254,200,-2163.2352269945936,27.0,0.6137651821862348,0.9116022099447514,0.10588235294117646,0.050000000000000044,254,14.208100318908691,-15.81239990234375,0.0,171.0,10.0,0.08196721311475409,0.1,0.04,cuda,34.0,2.0,2.0,3.0,41.0,3.0,152.0,15.0,145.0,3.0
255,200,-1664.2367766688885,136.0,0.5069686411149826,0.5855513307984791,0.18037838892139652,0.050000000000000044,255,14.679338455200195,-15.7768017578125,58.0,227.0,36.0,0.31511254019292606,0.6333333333333333,0.01,cuda,32.0,2.0,1.0,3.0,19.0,141.0,25.0,172.0,4.0,1.0
256,200,-1728.8386125922457,169.0,0.5305951383067896,0.5714285714285714,0.13398541036286446,0.050000000000000044,256,14.360538482666016,-15.87962890625,1.0,282.0,12.0,0.48909657320872274,0.5454545454545454,0.0075,cuda,169.0,1.0,3.0,4.0,10.0,1.0,23.0,181.0,3.0,5.0
257,200,-1915.8825440679868,86.0,0.5588477366255145,0.6949152542372882,0.20717086834733894,0.050000000000000044,257,16.406679153442383,-16.35215087890625,2.0,224.0,12.0,0.35443037974683544,0.08333333333333333,0.0025,cuda,69.0,1.0,2.0,5.0,108.0,2.0,122.0,15.0,73.0,3.0
258,200,-1619.9626461646205,190.0,0.511744966442953,0.5117845117845118,0.18633219779085372,0.050000000000000044,258,17.087961196899414,-16.282900390625,1.0,290.0,7.0,0.5585585585585585,0.3076923076923077,0.0025,cuda,151.0,0.0,2.0,1.0,43.0,2.0,46.0,152.0,1.0,2.0
259,200,-1734.3837991974817,167.0,0.5322033898305085,0.5805369127516778,0.1750557072466497,0.050000000000000044,259,15.708362579345703,-16.233853759765626,17.0,278.0,20.0,0.5031446540880503,0.1891891891891892,0.0875,cuda,14.0,2.0,120.0,3.0,118.0,27.0,36.0,76.0,3.0,1.0
260,200,-2111.4802450300713,9.0,0.612331081081081,0.9634146341463414,0.31764705882352817,0.050000000000000044,260,14.159992218017578,-16.566588134765624,1.0,157.0,7.0,0.04017857142857143,0.0,0.225,cuda,86.0,0.0,24.0,3.0,4.0,86.0,25.0,81.0,91.0,0.0
261,200,-1535.0934993882522,187.0,0.4934268185801928,0.5214521452145214,0.18896544270622248,0.050000000000000044,261,17.345243453979492,-16.801453857421876,4.0,294.0,9.0,0.5479041916167665,0.2222222222222222,0.0125,cuda,171.0,2.0,1.0,2.0,32.0,4.0,17.0,165.0,4.0,2.0
262,200,-1672.6122301411326,155.0,0.5268630849220104,0.5266666666666666,0.1430698228375763,0.050000000000000044,262,15.504568099975586,-15.58708984375,5.0,275.0,25.0,0.41479099678456594,0.5416666666666666,0.16,cuda,181.0,1.0,5.0,4.0,119.0,5.0,12.0,66.0,3.0,4.0
263,200,-1576.4601024155702,186.0,0.5175879396984925,0.31932773109243695,0.1891422010824996,0.050000000000000044,263,14.975478172302246,-16.138453369140624,2.0,226.0,12.0,0.7035573122529645,0.3333333333333333,0.0075,cuda,183.0,2.0,1.0,3.0,2.0,3.0,121.0,53.0,30.0,2.0
264,200,-1989.5941065683085,17.0,0.5928509154315605,0.89937106918239,0.2438818565400842,0.050000000000000044,264,14.790200233459473,-16.283739013671877,2.0,155.0,4.0,0.09032258064516129,0.42857142857142855,0.0175,cuda,15.0,2.0,150.0,1.0,19.0,2.0,181.0,23.0,1.0,6.0
265,200,-1903.8264613009644,46.0,0.5664335664335665,0.806282722513089,0.2068426197458455,0.050000000000000044,265,15.001379013061523,-16.13347412109375,3.0,188.0,3.0,0.1246376811594203,0.6,0.0075,cuda,21.0,6.0,181.0,2.0,5.0,4.0,167.0,10.0,0.0,4.0
