scenario_name,policy_name,total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,energy_efficiency,jamming_failure_rate,collision_count,fairness_index,invalid_action_rate,out_of_coverage_action_rate,insufficient_energy_count,jammed_transmission_rate,successful_backscatter_packets,successful_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_backscatter,mode_usage_active
scenario_2c_static_jammer_strong,random,48.311195348256675,7.810249675906654,0.03905124837953328,0.0031503657655281127,0.0022512779306406803,0.0429214398640163,0.11148730086244595,0.1762580859697272,0.0,0.05631826730766417,0.004330127018922193,0.004330127018922193,0.0,0.1762580859697272,3.214550253664318,4.618802153517006,0.23094419884049938,0.12789356875227736,0.0,1.1547005383792515,2.0
scenario_3b_mobile_chase_uav,backscatter_only,72.69157669451019,1.0,0.004999999999999999,0.00042601353893166263,0.0012815717414075788,0.07021633238309759,0.10388365409659292,0.005287386085256851,0.0,0.04618802153516885,0.0,0.0,0.0,0.005287386085256851,1.0,0.0,0.0052873860852569125,0.0,1.1547005383792517,10.583005244258363,0.0
scenario_3b_mobile_chase_uav,greedy_nearest,71.65202207195485,4.041451884327381,0.020207259421636904,0.0016896112113763682,0.0024169953621588167,0.10383801487573442,0.15834718423372063,0.015214726949023238,0.0,5.658717967381437e-15,0.0,0.0,0.0,0.015214726949023238,2.8867513459481287,1.1547005383792517,0.013538121794588992,0.04123930494211611,1.1547005383792517,8.717797887081348,2.0
scenario_3b_mobile_chase_uav,greedy_sinr,472.8036489984234,49.3389636426763,0.2466948182133815,0.020366413631225114,0.019516348247753546,0.05784966147987058,0.6313487452138178,0.15628661791789933,65.24058041842771,0.11165144636010589,0.0014433756729740645,0.0,0.5773502691896258,0.15628661791789933,39.0,17.009801096230767,0.17740361832496676,0.15342434376555322,1.1547005383792517,11.0151410945722,3.785938897200182
scenario_3b_mobile_chase_uav,htt_only,46.52299445434929,7.571877794400366,0.03785938897200183,0.00313749242814737,0.003083973266323627,0.07827994634643558,0.036330787995129406,0.020096140676339608,0.0,0.046188021535169634,0.0,0.0,0.0,0.020096140676339608,0.0,7.571877794400366,0.0,0.020096140676339573,6.496681528447181,0.0,5.77350269189626
scenario_3b_mobile_chase_uav,random,72.0024873440416,3.785938897200182,0.018929694486000914,0.0015790790052083467,0.0021170595193786327,0.05122580729802062,0.061394513607430624,0.12339961776944827,0.0,0.06946631871242359,0.004330127018922193,0.004330127018922193,0.0,0.12339961776944827,2.081665999466133,2.0,0.1352121034714351,0.12789356875227736,0.0,1.1547005383792515,2.0
scenario_4_backscatter_types_calibrated,backscatter_only,186.40689810503392,58.70547958524258,0.29352739792621285,0.01627243357582959,0.014445114979873955,0.5420875629692443,3.6861127152062925,0.010144329477210834,0.0,0.015150612035681094,0.0,0.0,0.0,0.010144329477210834,58.70547958524258,0.0,0.07011868342468035,0.0,1.4433756729740643,6.110100926607781,0.0
scenario_4_backscatter_types_calibrated,greedy_nearest,237.69784896317037,65.6226586883931,0.3281132934419654,0.018582093813447418,0.01636394368069709,0.5045636545387645,3.1462001576855907,0.007547926085507786,0.0,0.006862132933289883,0.0,0.0,0.0,0.007547926085507786,65.6226586883931,0.0,0.0754285633401941,0.0,1.4433756729740643,7.571877794400362,0.5773502691896258
scenario_4_backscatter_types_calibrated,greedy_sinr,353.13666726918154,99.60421677820673,0.4980210838910337,0.027460706401016027,0.02662450177256085,0.24634242954186927,1.8428777283397286,0.23514903628655554,5.773502691896257,0.022813304548308523,0.0014433756729740645,0.0,0.5773502691896258,0.23514903628655554,84.6541985570316,15.14375558880073,0.23263567045651468,0.2422205621926682,1.4433756729740643,5.291502622129181,1.1547005383792526
scenario_4_backscatter_types_calibrated,htt_only,104.38871900176794,26.312227829154512,0.13156113914577258,0.0073244496344436,0.007390297893128656,0.04630814663150288,0.11623142208392695,0.019349389968042367,0.0,0.03455189845951376,0.0,0.0,0.0,0.019349389968042367,0.0,26.312227829154512,0.0,0.0925862441791833,11.532796190034263,0.0,7.023769168568494
scenario_4_backscatter_types_calibrated,random,18.695865966558337,2.0,0.010000000000000009,0.0005357964204006729,0.00032683857156193816,0.07276929551926584,0.040727641998103525,0.11646765675080818,0.0,0.15199508589165847,0.0025,0.0025,0.0,0.11646765675080818,4.0,5.291502622129181,0.19871826270814708,0.036504006201831495,12.5725934649254,0.5773502691896255,4.725815626252608
