episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,device,network_type,reward_processing_mode,reward_processing_scale,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
116,200,-1916.0234756850884,10.0,0.6031061259706644,0.6,0.15151515151515127,0.5781810000000001,cuda,dueling,scale,100.0,46400,0.0007466082213795743,-0.24885604538023473,16.0,17.0,3.0,0.005,0.35294117647058826,0.6666666666666666
117,200,-1951.4445191575758,6.0,0.6125743415463042,0.8095238095238095,0.1199999999999996,0.574381,cuda,dueling,scale,100.0,46800,0.0006984345683304127,-0.249476285725832,37.0,15.0,7.0,0.0175,0.3,0.0
118,200,-1934.5408310907592,7.0,0.6087328767123288,0.7692307692307693,0.21777777777777682,0.570581,cuda,dueling,scale,100.0,47200,0.0006579763475747314,-0.2407654294371605,25.0,26.0,3.0,0.0175,0.21212121212121213,0.0
119,200,-2066.16124256252,14.0,0.6276083467094703,0.5769230769230769,0.4355555555555546,0.566781,cuda,dueling,scale,100.0,47600,0.0006499964020622429,-0.2449590452387929,45.0,20.0,6.0,0.01,0.375,0.625
120,200,-1883.9235727149232,31.0,0.5927180355630821,0.2857142857142857,0.2925418569254185,0.562981,cuda,dueling,scale,100.0,48000,0.0007035810984962154,-0.24302581418305635,14.0,26.0,2.0,0.0,0.8055555555555556,0.5
121,200,-2069.1571589462915,1.0,0.6263463131731566,0.9230769230769231,0.06666666666666222,0.559181,cuda,dueling,scale,100.0,48400,0.0007298841072770301,-0.24309160556644202,27.0,17.0,1.0,0.015,0.047619047619047616,0.0
122,200,-1937.824464571812,39.0,0.5993431855500821,0.4074074074074074,0.3082066869300911,0.555381,cuda,dueling,scale,100.0,48800,0.0007096282273414545,-0.2446324932575226,34.0,47.0,7.0,0.0,0.47761194029850745,0.5384615384615384
123,200,-1908.2634098158,7.0,0.6056945642795514,0.8,0.25128205128205,0.5515810000000001,cuda,dueling,scale,100.0,49200,0.0006956236829864793,-0.24779208280146123,7.0,14.0,7.0,0.01,0.13636363636363635,0.2857142857142857
124,200,-1799.0872476014201,36.0,0.5784908933217693,0.16666666666666666,0.27870967741935476,0.5477810000000001,cuda,dueling,scale,100.0,49600,0.0007199603914341423,-0.2415513765439391,30.0,32.0,5.0,0.0025,0.7631578947368421,0.7777777777777778
125,200,-2022.6370984985863,16.0,0.6170912078882498,0.75,0.3413333333333329,0.543981,cuda,dueling,scale,100.0,50000,0.0007114529376849532,-0.2433263373374939,41.0,37.0,8.0,0.025,0.20833333333333334,0.4
126,200,-2055.5054324876023,13.0,0.6125523012552301,0.8409090909090909,0.10730158730158725,0.540181,cuda,dueling,scale,100.0,50400,0.0008180009838542901,-0.24468844193965197,19.0,43.0,1.0,0.0025,0.17567567567567569,0.0
127,200,-2090.3951599682473,29.0,0.6237234878240377,0.58,0.30306306306306297,0.536381,cuda,dueling,scale,100.0,50800,0.0007542242243653163,-0.2507082250714302,17.0,46.0,4.0,0.0,0.2692307692307692,1.0
128,200,-2040.8560593543934,19.0,0.6157635467980296,0.5833333333333334,0.2533333333333332,0.532581,cuda,dueling,scale,100.0,51200,0.0008117987585137598,-0.2587616095691919,39.0,38.0,2.0,0.01,0.41304347826086957,0.0
129,200,-1903.595128188171,26.0,0.597972972972973,0.5294117647058824,0.1453763440860215,0.528781,cuda,dueling,scale,100.0,51600,0.0007918952239560895,-0.25313774179667237,40.0,40.0,5.0,0.035,0.5641025641025641,0.4444444444444444
130,200,-1989.6747673122288,44.0,0.6019339242546333,0.4230769230769231,0.26340136054421764,0.524981,cuda,dueling,scale,100.0,52000,0.0007043531675299164,-0.25457442849874495,25.0,49.0,6.0,0.0175,0.6428571428571429,0.7272727272727273
131,200,-1832.9052615491537,44.0,0.5784982935153583,0.4,0.4544600938967135,0.521181,cuda,dueling,scale,100.0,52400,0.0008292870028526522,-0.24267523568123578,50.0,33.0,20.0,0.01,0.58,0.5172413793103449
132,200,-2047.9587679145438,18.0,0.6179591836734694,0.65625,0.22499999999999987,0.517381,cuda,dueling,scale,100.0,52800,0.0008178085046529304,-0.25103438179939985,52.0,22.0,10.0,0.01,0.4375,0.21052631578947367
133,200,-1939.6339638609247,14.0,0.6067796610169491,0.6666666666666666,0.3266666666666661,0.5135810000000001,cuda,dueling,scale,100.0,53200,0.0008827449803357013,-0.24812526993453501,22.0,29.0,2.0,0.0025,0.3023255813953488,0.3333333333333333
134,200,-2043.1045396100235,6.0,0.6243822075782537,0.84,0.1999999999999989,0.509781,cuda,dueling,scale,100.0,53600,0.0007814220496220514,-0.24949262470006942,20.0,16.0,13.0,0.01,0.23809523809523808,0.05
135,200,-1935.6718379936406,26.0,0.6028428093645485,0.5588235294117647,0.1341269841269841,0.505981,cuda,dueling,scale,100.0,54000,0.0007943334827723447,-0.24734127789735794,35.0,33.0,3.0,0.0125,0.52,0.0
136,200,-1893.6276166057164,19.0,0.6011904761904762,0.3333333333333333,0.33896713615023444,0.502181,cuda,dueling,scale,100.0,54400,0.0009235632891068235,-0.24264510903507472,22.0,14.0,5.0,0.005,0.6111111111111112,0.8
137,200,-2061.9374219935435,14.0,0.6303470540758677,0.6818181818181818,0.08828828828828825,0.49838099999999996,cuda,dueling,scale,100.0,54800,0.0009010821545962244,-0.2520852330327034,17.0,16.0,6.0,0.0,0.45454545454545453,0.3333333333333333
138,200,-1998.80842762632,25.0,0.6153846153846154,0.375,0.27233115468409574,0.49458099999999994,cuda,dueling,scale,100.0,55200,0.0008623841215739958,-0.25020165264606475,25.0,16.0,8.0,0.0,0.6363636363636364,0.7857142857142857
139,200,-1818.4449573599775,62.0,0.569502948609941,0.5,0.18516377649325627,0.490781,cuda,dueling,scale,100.0,55600,0.0008759342126722913,-0.2559994839504361,38.0,73.0,12.0,0.0325,0.5384615384615384,0.2857142857142857
140,200,-1984.23321497419,16.0,0.6137873754152824,0.5384615384615384,0.1896296296296295,0.4869810000000001,cuda,dueling,scale,100.0,56000,0.0008728608427918516,-0.2546071744337678,14.0,29.0,3.0,0.015,0.34285714285714286,0.6666666666666666
141,200,-1908.5471048818845,7.0,0.6063738156761412,0.4444444444444444,0.12098765432098735,0.4831810000000001,cuda,dueling,scale,100.0,56400,0.0009538253550999797,-0.2507339608669281,34.0,7.0,2.0,0.015,0.42857142857142855,1.0
142,200,-1961.4420637525836,18.0,0.606418918918919,0.6206896551724138,0.29189189189189163,0.47938100000000006,cuda,dueling,scale,100.0,56800,0.0008784902887418866,-0.25208469975739717,44.0,28.0,3.0,0.005,0.425,0.25
143,200,-1935.166194372029,5.0,0.6147332768839966,0.42857142857142855,0.23809523809523583,0.47558100000000003,cuda,dueling,scale,100.0,57200,0.0008437296393094584,-0.2564056889712811,32.0,6.0,1.0,0.0,0.5,1.0
144,200,-1938.3122323949929,0.0,0.6192893401015228,1.0,1.0,0.4717810000000001,cuda,dueling,scale,100.0,57600,0.0008958835422527045,-0.26635173536837103,22.0,1.0,3.0,0.0125,0.0,0.0
145,200,-2235.3627887441803,1.0,0.6216442953020134,0.96875,0.06666666666666222,0.4679810000000001,cuda,dueling,scale,100.0,58000,0.0008345923254091758,-0.25936082296073437,38.0,30.0,7.0,0.025,0.0,0.08333333333333333
146,200,-1934.4465098187034,17.0,0.6015358361774744,0.6285714285714286,0.2438818565400842,0.46418100000000007,cuda,dueling,scale,100.0,58400,0.001045385546167381,-0.25802103366702794,41.0,30.0,8.0,0.02,0.3888888888888889,0.25
147,200,-1894.4273572500886,23.0,0.60084388185654,0.41379310344827586,0.2399092970521541,0.46038100000000004,cuda,dueling,scale,100.0,58800,0.0009792105056112633,-0.2544274305924773,18.0,28.0,2.0,0.0025,0.5555555555555556,1.0
148,200,-1878.6183824223576,46.0,0.5814345991561182,0.5138888888888888,0.29266943291839553,0.456581,cuda,dueling,scale,100.0,59200,0.0009333695583336521,-0.2527767872437835,30.0,72.0,8.0,0.0225,0.46835443037974683,0.6
149,200,-1865.8564742798537,30.0,0.5930331350892099,0.2894736842105263,0.22388059701492533,0.4527810000000001,cuda,dueling,scale,100.0,59600,0.000890347516105976,-0.25949027828872206,23.0,38.0,2.0,0.0075,0.6829268292682927,0.5
150,200,-2068.6344115516367,17.0,0.6269968051118211,0.5263157894736842,0.23786008230452657,0.4489810000000001,cuda,dueling,scale,100.0,60000,0.0009114194306312129,-0.2571969099342823,20.0,16.0,6.0,0.015,0.5909090909090909,0.4
151,200,-2071.667314392661,22.0,0.6265822784810127,0.44,0.37519379844961215,0.44518100000000005,cuda,dueling,scale,100.0,60400,0.0009937205497408286,-0.25626723509281873,30.0,21.0,7.0,0.01,0.5925925925925926,0.5454545454545454
152,200,-1925.1324671284356,23.0,0.6031879194630873,0.4583333333333333,0.16103500761035003,0.441381,cuda,dueling,scale,100.0,60800,0.0009099165342922788,-0.25341499131172895,57.0,19.0,7.0,0.005,0.6785714285714286,0.4444444444444444
153,200,-1797.726140726226,53.0,0.572642310960068,0.42,0.26264609630668534,0.437581,cuda,dueling,scale,100.0,61200,0.0008946109295357019,-0.25365755800157785,26.0,40.0,12.0,0.0075,0.6461538461538462,0.4782608695652174
154,200,-1899.6174747451626,12.0,0.6010362694300518,0.71875,0.2399999999999996,0.4337810000000001,cuda,dueling,scale,100.0,61600,0.0009350788738811389,-0.2603814053162932,44.0,23.0,10.0,0.005,0.3870967741935484,0.0
155,200,-1990.3537152954761,0.0,0.6246872393661385,1.0,1.0,0.42998100000000006,cuda,dueling,scale,100.0,62000,0.0010053357927245089,-0.25917535681277515,14.0,16.0,2.0,0.0,0.0,0.0
156,200,-2239.376854099402,14.0,0.6323296354992076,0.7931034482758621,0.1866666666666665,0.42618100000000003,cuda,dueling,scale,100.0,62400,0.0010754380223806947,-0.2518053990229964,19.0,53.0,5.0,0.005,0.15555555555555556,0.0
157,200,-1807.3972904798757,60.0,0.5677966101694916,0.4142857142857143,0.23210831721470015,0.422381,cuda,dueling,scale,100.0,62800,0.0009394374396651983,-0.2595079379528761,98.0,58.0,17.0,0.0175,0.5733333333333334,0.6538461538461539
158,200,-1910.1886717039,16.0,0.5993121238177128,0.6756756756756757,0.5019607843137245,0.418581,cuda,dueling,scale,100.0,63200,0.001086385023081675,-0.2531512688100338,71.0,21.0,16.0,0.0,0.36,0.2413793103448276
159,200,-1866.5937848022834,14.0,0.598438855160451,0.25,0.25128205128205094,0.41478100000000007,cuda,dueling,scale,100.0,63600,0.0010427166588488036,-0.2569910169392824,25.0,12.0,5.0,0.01,0.6666666666666666,0.5714285714285714
160,200,-1916.07971386819,36.0,0.5993404781533388,0.2903225806451613,0.15709090909090906,0.41098100000000004,cuda,dueling,scale,100.0,64000,0.0010370422413689085,-0.25842968221753837,61.0,27.0,5.0,0.0175,0.6590909090909091,1.0
161,200,-1938.1160665219575,7.0,0.6100682593856656,0.8333333333333334,0.15555555555555506,0.407181,cuda,dueling,scale,100.0,64400,0.0011155937449075282,-0.2657850108295679,25.0,26.0,0.0,0.0075,0.23333333333333334,0.0
162,200,-1848.095898133875,44.0,0.5831223628691983,0.20833333333333334,0.1817840375586854,0.403381,cuda,dueling,scale,100.0,64800,0.0010559124709106982,-0.26164185769855974,12.0,42.0,6.0,0.0025,0.6938775510204082,0.8333333333333334
163,200,-1960.9060094512533,8.0,0.6125211505922166,0.7586206896551724,0.3047619047619033,0.39958099999999996,cuda,dueling,scale,100.0,65200,0.0010222595499362796,-0.26555928960442543,65.0,21.0,9.0,0.0275,0.13333333333333333,0.23529411764705882
164,200,-1966.9184633614318,10.0,0.6114864864864865,0.8125,0.2564102564102557,0.39578100000000005,cuda,dueling,scale,100.0,65600,0.0010505458229454233,-0.27096727073192595,10.0,28.0,9.0,0.0125,0.125,0.3076923076923077
165,200,-2246.1587727546457,6.0,0.6426332288401254,0.7727272727272727,0.1199999999999996,0.391981,cuda,dueling,scale,100.0,66000,0.0010658651508856564,-0.26463068448007104,66.0,13.0,10.0,0.0025,0.2857142857142857,0.10526315789473684
166,200,-2009.5687732116673,14.0,0.618421052631579,0.6578947368421053,0.21777777777777754,0.388181,cuda,dueling,scale,100.0,66400,0.0011740632104920224,-0.2577251211553812,29.0,32.0,6.0,0.0025,0.2,0.5
167,200,-1950.194429601967,12.0,0.605465414175918,0.8627450980392157,0.13333333333333322,0.384381,cuda,dueling,scale,100.0,66800,0.0011935704670031555,-0.27015093695372344,10.0,50.0,4.0,0.0075,0.11627906976744186,0.25
168,200,-2039.2716561601355,15.0,0.6172839506172839,0.7804878048780488,0.19999999999999984,0.38058099999999995,cuda,dueling,scale,100.0,67200,0.0011389425274683162,-0.26861578471958636,63.0,32.0,11.0,0.0075,0.2619047619047619,0.19047619047619047
169,200,-2040.2442325988877,10.0,0.6229508196721312,0.6842105263157895,0.09803921568627441,0.37678100000000003,cuda,dueling,scale,100.0,67600,0.0010734191318624653,-0.26468395460397004,23.0,22.0,5.0,0.025,0.45454545454545453,0.0
170,200,-2082.566800594187,12.0,0.6265157639450283,0.8409090909090909,0.20869565217391273,0.372981,cuda,dueling,scale,100.0,68000,0.0010858281727996655,-0.26781950864940884,46.0,35.0,11.0,0.0075,0.07547169811320754,0.38095238095238093
171,200,-1967.9162312376643,24.0,0.6026823134953898,0.6481481481481481,0.29538461538461525,0.369181,cuda,dueling,scale,100.0,68400,0.0012162464068387635,-0.28749889843165877,39.0,46.0,8.0,0.0075,0.3559322033898305,0.21428571428571427
172,200,-2018.632074288043,13.0,0.6211129296235679,0.625,0.2747967479674792,0.36538100000000007,cuda,dueling,scale,100.0,68800,0.0012741792487213387,-0.2880518618226051,34.0,17.0,8.0,0.0075,0.45,0.3076923076923077
173,200,-1852.5250188993878,50.0,0.5761702127659575,0.6375,0.3242542153047989,0.36158100000000004,cuda,dueling,scale,100.0,69200,0.0012698342156363652,-0.28771297067403795,28.0,66.0,14.0,0.0,0.3673469387755102,0.5185185185185185
174,200,-1970.8954333066263,39.0,0.606280193236715,0.2,0.3660649819494584,0.3577810000000001,cuda,dueling,scale,100.0,69600,0.0012366188829764724,-0.2890183751285076,31.0,27.0,12.0,0.015,0.7142857142857143,0.9047619047619048
175,200,-1937.5910457134428,17.0,0.6092436974789915,0.4827586206896552,0.3265536723163838,0.3539810000000001,cuda,dueling,scale,100.0,70000,0.001182010395859834,-0.28528683584183456,26.0,25.0,5.0,0.0025,0.4411764705882353,0.2857142857142857
176,200,-2039.568874530618,3.0,0.6228143213988343,0.918918918918919,0.11999999999999841,0.3501810000000001,cuda,dueling,scale,100.0,70400,0.0012894527125172318,-0.2859992001950741,17.0,39.0,4.0,0.0275,0.02564102564102564,0.25
177,200,-1862.459790379603,12.0,0.5954465849387041,0.7096774193548387,0.2399999999999996,0.34638100000000005,cuda,dueling,scale,100.0,70800,0.0012305195277440362,-0.2925513553619385,15.0,29.0,8.0,0.0175,0.2777777777777778,0.2
178,200,-2070.3259587455645,8.0,0.6302588996763754,0.5555555555555556,0.16410256410256366,0.342581,cuda,dueling,scale,100.0,71200,0.0013317611027741805,-0.2989421256259084,23.0,14.0,4.0,0.0,0.3888888888888889,0.16666666666666666
179,200,-1970.018960317055,6.0,0.6142131979695431,0.8620689655172413,0.1999999999999989,0.3387810000000001,cuda,dueling,scale,100.0,71600,0.001253780684492085,-0.2928592187911272,30.0,16.0,13.0,0.0025,0.1,0.15384615384615385
180,200,-1961.1094241052142,18.0,0.6070528967254408,0.5172413793103449,0.44999999999999934,0.3349810000000001,cuda,dueling,scale,100.0,72000,0.0011736769290291704,-0.3043226834386587,66.0,20.0,9.0,0.005,0.4090909090909091,0.5294117647058824
181,200,-1811.9551309269973,20.0,0.5879752431476569,0.08333333333333333,0.19607843137254893,0.33118100000000006,cuda,dueling,scale,100.0,72400,0.00137894634535769,-0.29622739627957345,25.0,6.0,6.0,0.0025,0.8888888888888888,1.0
182,200,-1851.799601273978,45.0,0.5758354755784062,0.6931818181818182,0.11020408163265306,0.32738100000000003,cuda,dueling,scale,100.0,72800,0.0013465720741078257,-0.3009346681088209,26.0,82.0,8.0,0.01,0.25547445255474455,0.6666666666666666
183,200,-1978.8708146461504,7.0,0.6156433978132885,0.8292682926829268,0.21777777777777682,0.323581,cuda,dueling,scale,100.0,73200,0.0013305391871836036,-0.2990310810133815,41.0,38.0,3.0,0.0025,0.16279069767441862,0.0
184,200,-2061.45470994917,13.0,0.6266129032258064,0.6086956521739131,0.3219047619047613,0.3197810000000001,cuda,dueling,scale,100.0,73600,0.0012760129771777428,-0.31169139858335254,68.0,18.0,7.0,0.0125,0.375,0.4444444444444444
185,200,-1914.2786768394378,7.0,0.6046712802768166,0.8620689655172413,0.15555555555555506,0.31598100000000007,cuda,dueling,scale,100.0,74000,0.001329841460683383,-0.3080535674095154,42.0,27.0,7.0,0.0125,0.15217391304347827,0.0
186,200,-2099.507732539419,6.0,0.6262295081967213,0.9230769230769231,0.1199999999999996,0.31218100000000004,cuda,dueling,scale,100.0,74400,0.0014581192409968936,-0.2799230507016182,49.0,34.0,7.0,0.01,0.09523809523809523,0.0
187,200,-2004.3643476696561,12.0,0.6133891213389121,0.7619047619047619,0.13333333333333322,0.308381,cuda,dueling,scale,100.0,74800,0.0013945318994228728,-0.28200109887868163,40.0,38.0,5.0,0.0125,0.23809523809523808,0.2
188,200,-2092.4687066035067,16.0,0.6303656597774245,0.6341463414634146,0.5688888888888876,0.304581,cuda,dueling,scale,100.0,75200,0.001365599117707461,-0.2955076593905687,34.0,38.0,5.0,0.0075,0.30952380952380953,0.3333333333333333
189,200,-1981.5787839823977,2.0,0.6214405360134003,0.8571428571428571,0.06666666666666556,0.3007810000000001,cuda,dueling,scale,100.0,75600,0.0012944869697093964,-0.2873591887950897,24.0,7.0,1.0,0.005,0.2,0.0
190,200,-2065.2758225105454,5.0,0.6291768541157294,0.5454545454545454,0.23809523809523583,0.29698100000000005,cuda,dueling,scale,100.0,76000,0.00119227375369519,-0.28919582940638067,78.0,14.0,0.0,0.0375,0.38461538461538464,0.0
191,200,-2029.5207240764714,22.0,0.6175040518638574,0.3870967741935484,0.20166666666666658,0.293181,cuda,dueling,scale,100.0,76400,0.0015342002772376873,-0.2989386888220906,22.0,35.0,4.0,0.0225,0.6428571428571429,0.5
192,200,-1948.455449711008,7.0,0.6095890410958904,0.8461538461538461,0.15555555555555506,0.289381,cuda,dueling,scale,100.0,76800,0.001494161919108592,-0.3060768131166697,58.0,26.0,1.0,0.0125,0.16279069767441862,0.0
193,200,-1750.3049318762617,60.0,0.5616911130284729,0.13725490196078433,0.3448275862068965,0.285581,cuda,dueling,scale,100.0,77200,0.0013137649424606935,-0.3074830005317926,56.0,45.0,6.0,0.0375,0.8727272727272727,1.0
194,200,-1981.0809497800033,16.0,0.6093880972338642,0.6451612903225806,0.44912280701754304,0.28178100000000006,cuda,dueling,scale,100.0,77600,0.001280097808339633,-0.2921411059051752,73.0,26.0,10.0,0.0125,0.3548387096774194,0.2631578947368421
195,200,-1975.5333683501706,24.0,0.6076158940397351,0.6590909090909091,0.17614678899082564,0.27798100000000003,cuda,dueling,scale,100.0,78000,0.001298327898257412,-0.3003615486621857,32.0,42.0,5.0,0.0125,0.2647058823529412,0.75
196,200,-2248.140030326736,7.0,0.6435257410296412,0.7586206896551724,0.29696969696969516,0.274181,cuda,dueling,scale,100.0,78400,0.0016274065943434834,-0.30203479301184416,43.0,22.0,8.0,0.0075,0.18518518518518517,0.15384615384615385
197,200,-2155.6839261180203,0.0,0.6405750798722045,1.0,1.0,0.270381,cuda,dueling,scale,100.0,78800,0.001463917975197546,-0.28943639520555736,17.0,19.0,0.0,0.0075,0.0,0.0
198,200,-2273.201157739538,16.0,0.6183456183456183,0.23529411764705882,0.14222222222222214,0.26658099999999996,cuda,dueling,scale,100.0,79200,0.0015598034564754926,-0.30784301966428756,28.0,16.0,1.0,0.0025,0.6666666666666666,1.0
199,200,-1974.5180578563684,12.0,0.6137123745819398,0.6857142857142857,0.1999999999999997,0.26278100000000004,cuda,dueling,scale,100.0,79600,0.0013883074128534644,-0.3014665253087878,61.0,23.0,14.0,0.025,0.34782608695652173,0.16666666666666666
200,200,-1875.1959526861804,14.0,0.5933391761612621,0.8032786885245902,0.2107526881720428,0.258981,cuda,dueling,scale,100.0,80000,0.0013782338830060326,-0.29470706641674044,37.0,54.0,11.0,0.0275,0.15384615384615385,0.0
201,200,-1772.6195983105315,76.0,0.5614478114478114,0.21052631578947367,0.19526707234617985,0.255181,cuda,dueling,scale,100.0,80400,0.001607721199397929,-0.27756278138607743,43.0,42.0,16.0,0.01,0.855072463768116,0.6296296296296297
202,200,-2082.1995118061236,12.0,0.6304,0.5,0.20869565217391273,0.25138099999999997,cuda,dueling,scale,100.0,80800,0.001465022699558176,-0.28685466919094327,55.0,9.0,5.0,0.0025,0.6153846153846154,0.4444444444444444
203,200,-2049.839918518237,5.0,0.6299019607843137,0.7647058823529411,0.18518518518518381,0.24758100000000005,cuda,dueling,scale,100.0,81200,0.0016191846461151727,-0.2795427865162492,34.0,13.0,4.0,0.0,0.2,0.25
204,200,-1939.2184679097652,37.0,0.5991769547325103,0.4594594594594595,0.17585099550417468,0.24378100000000014,cuda,dueling,scale,100.0,81600,0.0015496774381608702,-0.29129674438387154,21.0,35.0,4.0,0.01,0.6458333333333334,0.75
205,200,-2027.668784237998,9.0,0.6265457543281121,0.8529411764705882,0.08307692307692299,0.2399810000000001,cuda,dueling,scale,100.0,82000,0.0014098390395520255,-0.28825338166207076,17.0,33.0,2.0,0.005,0.21428571428571427,0.0
206,200,-1984.5871271791211,5.0,0.6012269938650306,0.8,0.09803921568627413,0.23618100000000009,cuda,dueling,scale,100.0,82400,0.0017067407429567538,-0.28492814995348453,42.0,26.0,0.0,0.0125,0.1388888888888889,0.0
207,200,-1954.7750184392944,27.0,0.6061106523534269,0.40540540540540543,0.15830618892508141,0.23238100000000006,cuda,dueling,scale,100.0,82800,0.0016690145040047354,-0.28188427023589613,39.0,33.0,4.0,0.0025,0.48717948717948717,1.0
208,200,-1965.1101217808764,9.0,0.6110169491525423,0.7857142857142857,0.13170731707317052,0.22858100000000003,cuda,dueling,scale,100.0,83200,0.0015432755986694246,-0.28462981950491667,57.0,22.0,6.0,0.005,0.2,0.3333333333333333
209,200,-1882.3795681866138,40.0,0.5896147403685092,0.4222222222222222,0.17316017316017313,0.22478100000000012,cuda,dueling,scale,100.0,83600,0.0014979903827770614,-0.2840744848921895,15.0,44.0,5.0,0.0175,0.6274509803921569,0.8
210,200,-2106.0945902593703,1.0,0.637459807073955,0.967741935483871,0.06666666666666222,0.2209810000000001,cuda,dueling,scale,100.0,84000,0.0016455651665455663,-0.28490524657070637,27.0,29.0,2.0,0.02,0.03333333333333333,0.0
211,200,-1726.2130541962856,47.0,0.5535553555355536,0.5567010309278351,0.10556750298685783,0.21718100000000007,cuda,dueling,scale,100.0,84400,0.0018864393164403736,-0.2727219638414681,52.0,85.0,16.0,0.0175,0.45555555555555555,0.21428571428571427
212,200,-2061.6691879893215,12.0,0.6169154228855721,0.8055555555555556,0.137142857142857,0.21338100000000004,cuda,dueling,scale,100.0,84800,0.0017082290485268459,-0.2859479047358036,62.0,32.0,7.0,0.0075,0.3,0.0
213,200,-1852.254434091502,48.0,0.5811606391925989,0.3684210526315789,0.27725631768953063,0.20958100000000002,cuda,dueling,scale,100.0,85200,0.001654528596554883,-0.2842761325091124,31.0,56.0,2.0,0.005,0.6470588235294118,1.0
214,200,-1870.1824047922519,27.0,0.5936967632027257,0.2222222222222222,0.1477203647416413,0.2057810000000001,cuda,dueling,scale,100.0,85600,0.0015819040226051585,-0.28800006713718174,63.0,22.0,5.0,0.0225,0.8214285714285714,0.4
215,200,-1770.117829140749,44.0,0.5705574912891986,0.40816326530612246,0.20750267952840296,0.20198100000000008,cuda,dueling,scale,100.0,86000,0.0016032439065747895,-0.28812704503536224,66.0,36.0,14.0,0.0075,0.5454545454545454,0.5384615384615384
216,200,-2010.7993915657275,20.0,0.6125309150865622,0.7586206896551724,0.144927536231884,0.19818100000000005,cuda,dueling,scale,100.0,86400,0.001867671050131321,-0.26839533623307943,34.0,58.0,1.0,0.0075,0.30303030303030304,0.0
217,200,-1894.1344913661515,64.0,0.5827922077922078,0.36231884057971014,0.2007843137254902,0.19438100000000003,cuda,dueling,scale,100.0,86800,0.0017664877508650535,-0.28783941803500057,23.0,64.0,10.0,0.0175,0.6170212765957447,0.6
218,200,-1937.0614670301877,39.0,0.5855932203389831,0.7272727272727273,0.09778206364513017,0.190581,cuda,dueling,scale,100.0,87200,0.001588836270966567,-0.2846225144714117,74.0,60.0,19.0,0.0075,0.3645833333333333,0.14285714285714285
219,200,-2036.2600213131361,14.0,0.6171617161716172,0.8214285714285714,0.21777777777777754,0.18678100000000009,cuda,dueling,scale,100.0,87600,0.0015371218731161207,-0.28798180476762353,82.0,48.0,21.0,0.035,0.18604651162790697,0.15789473684210525
220,200,-1933.3562223047245,46.0,0.5937755937755937,0.5862068965517241,0.1181462869905081,0.18298100000000006,cuda,dueling,scale,100.0,88000,0.001662976878869813,-0.2822284395247698,65.0,54.0,8.0,0.0125,0.3958333333333333,0.7272727272727273
221,200,-2085.6958194123804,13.0,0.6281124497991968,0.6904761904761905,0.10938511326860835,0.17918100000000003,cuda,dueling,scale,100.0,88400,0.0018401441344758497,-0.2686165814474225,21.0,43.0,1.0,0.0125,0.24074074074074073,0.0
222,200,-1844.4486849500345,34.0,0.5866780529461998,0.0,0.1381123058542413,0.175381,cuda,dueling,scale,100.0,88800,0.0021391003445023673,-0.2811686046794057,6.0,27.0,0.0,0.0025,1.0,0.0
223,200,-2012.9617275476178,23.0,0.6122950819672132,0.6491228070175439,0.21635991820040892,0.17158099999999998,cuda,dueling,scale,100.0,89200,0.0016970357397804038,-0.28186980449594556,57.0,49.0,12.0,0.015,0.25396825396825395,0.3181818181818182
224,200,-1862.3035374327767,57.0,0.5835390946502058,0.3333333333333333,0.17681632653061224,0.16778100000000007,cuda,dueling,scale,100.0,89600,0.0017644149682018906,-0.2773043964616954,48.0,44.0,5.0,0.0325,0.6712328767123288,1.0
225,200,-2019.4114284360196,15.0,0.6213355048859935,0.5909090909090909,0.1685393258426965,0.16398100000000004,cuda,dueling,scale,100.0,90000,0.0017938951088581235,-0.2825028055161238,58.0,15.0,9.0,0.0075,0.3684210526315789,0.7272727272727273
226,200,-1993.7775894388078,25.0,0.6141348497156783,0.5161290322580645,0.09992006394884091,0.16018100000000002,cuda,dueling,scale,100.0,90400,0.002097432558075525,-0.2753496708720922,30.0,28.0,7.0,0.0175,0.6410256410256411,0.0
227,200,-2118.7526712840263,2.0,0.6381104883907126,0.9743589743589743,0.06666666666666556,0.156381,cuda,dueling,scale,100.0,90800,0.0020149114792002367,-0.2838954269699752,31.0,38.0,2.0,0.0075,0.045454545454545456,0.0
228,200,-1808.8546725560373,44.0,0.577054794520548,0.03333333333333333,0.20750267952840296,0.15258099999999997,cuda,dueling,scale,100.0,91200,0.0019971532758791,-0.2813143203034997,41.0,24.0,6.0,0.005,0.9444444444444444,1.0
229,200,-1928.7399194975474,24.0,0.5996621621621622,0.6101694915254238,0.12387096774193546,0.14878100000000005,cuda,dueling,scale,100.0,91600,0.001979963767225854,-0.2903896555304527,37.0,54.0,8.0,0.0075,0.4,0.125
230,200,-1873.932880315539,28.0,0.5893470790378007,0.6,0.28405797101449265,0.14498100000000003,cuda,dueling,scale,100.0,92000,0.001905519630818162,-0.2907480266317725,89.0,29.0,20.0,0.015,0.3783783783783784,0.4375
231,200,-2061.969622730205,9.0,0.6277372262773723,0.8181818181818182,0.31764705882352817,0.141181,cuda,dueling,scale,100.0,92400,0.002286954884766601,-0.26396132580935955,38.0,25.0,10.0,0.005,0.20689655172413793,0.2
